x Normal 1 ,y Normal 1 ,z Normal 1 ,i Normal 1 , x Normal 2,y Normal 2,z Normal 2 ,i Normal 2, x Normal 3,y Normal 3,z Normal 3 ,i Normal 3
-9,-4,47,337,6,-38,18,105,7,-14,20,213
10,-21,10,264,-6,8,38,151,-6,-17,35,148
-8,-34,48,188,3,20,35,217,5,8,25,67
-5,5,6,121,-3,-42,16,291,-2,-44,26,1
8,-32,28,45,-11,-12,41,341,-8,24,34,0
-8,-18,36,0,10,1,18,364,11,-31,0,0
6,-4,5,0,-10,-39,11,376,1,4,35,0
-2,-29,49,0,10,20,48,368,0,-14,23,0
-9,3,10,0,-10,-32,5,368,6,-50,21,0
0,3,9,0,8,-43,26,349,-5,29,40,0
1,-31,49,0,7,27,37,28,10,43,26,0
-9,1,21,0,-9,-17,18,221,-8,-26,28,0
9,-21,29,0,10,-13,45,148,6,10,43,0
-9,-34,32,0,-11,2,12,92,-1,-36,17,0
-5,10,8,0,11,-28,40,0,-1,11,42,0
7,-38,19,0,-12,14,22,0,1,-22,43,0
-3,-14,41,0,9,-36,30,0,-3,-36,10,0
29,-8,15,0,-9,9,31,0,8,22,42,0
4,-19,40,0,7,-18,19,0,-8,-39,19,0
0,-3,22,0,11,-3,40,0,5,-10,9,0
1,-31,12,0,-9,23,15,0,-6,0,50,0
10,12,45,19,11,5,40,0,4,-20,5,62
-7,-25,13,94,1,5,73,0,11,19,24,112
9,-2,43,130,0,232,31,0,-11,-33,39,158
-3,-8,12,190,6,-33,42,0,9,-30,16,226
6,-22,20,265,-7,15,16,0,-44,11,45,302
11,13,39,327,8,-28,42,0,4,-36,9,353
-7,-36,17,363,10,3,35,0,-5,17,36,368
11,15,40,373,-8,12,20,0,10,-41,28,377
-8,-25,17,378,12,-35,36,0,-7,15,23,368
12,-3,28,369,0,-4,21,0,4,-36,37,365
-5,-8,31,366,-2,-12,34,0,9,12,12,344
7,-51,27,316,12,-38,38,36,-10,5,44,271
-2,31,32,249,-7,13,17,100,11,-29,17,206
-6,10,26,180,8,-32,26,146,-1,8,36,132
12,-36,41,117,9,-25,31,210,-2,-32,26,58
1,19,20,37,-7,9,24,292,5,9,2,0
3,-31,37,0,13,-23,40,344,-8,-29,54,0
11,5,40,0,-7,-4,17,366,7,-16,8,0
-5,29,18,0,4,-11,36,375,10,-9,13,0
9,-11,39,0,3,-35,36,373,-8,-22,47,0
8,-12,26,0,1,13,20,369,12,-1,13,0
-2,3,29,0,7,-32,39,356,-8,39,36,0
6,-37,40,0,-2,-26,19,293,11,-4,26,0
-3,18,18,0,9,2,31,229,-7,-3,7,0
-5,13,38,0,-4,-27,27,166,9,-31,46,0
8,-32,36,0,6,-4,31,98,-3,-7,34,0
1,14,19,0,-2,-20,28,27,-5,-16,18,0
2,-18,36,0,5,-12,26,0,10,-32,44,0
8,-10,20,0,29,-16,32,0,-7,9,15,0
-8,123,15,0,0,-15,23,0,10,-6,39,0
9,-7,44,0,-7,6,41,0,-6,-26,42,0
5,-17,25,0,10,-31,242,0,8,7,15,0
6,-2,28,0,2,6,42,0,6,-32,30,62
-3,-26,14,48,0,-31,18,0,-4,-33,30,108
6,5,46,147,5,6,18,0,8,14,26,163
-5,-23,14,219,-7,6,44,0,-1,-31,32,223
8,0,42,284,-3,-30,10,0,6,0,23,306
-5,9,20,346,8,7,33,0,-26,-20,37,349
2,-32,33,361,-6,-28,30,0,0,-51,22,365
1,12,44,376,4,-2,8,0,-4,30,34,376
-3,-33,12,374,0,-23,47,0,8,-54,24,373
4,10,44,368,-8,-40,37,0,4,24,30,367
-7,-34,13,350,7,18,15,3,1,-42,28,348
5,6,44,288,2,-14,43,70,8,9,27,285
-4,-1,16,212,-4,-19,27,115,-4,-16,38,209
1,-31,37,147,5,2,26,172,-4,-16,19,146
-1,0,22,63,-6,-37,39,243,8,30,36,65
0,-25,7,0,3,9,16,316,-6,-44,23,0
9,-35,54,0,7,17,17,353,5,23,35,0
-10,6,32,0,-9,-39,44,365,8,-30,24,0
-2,-34,21,0,2,-11,12,378,-7,3,35,0
6,-14,51,0,1,0,38,368,2,29,22,0
-9,-5,8,0,-2,-38,22,367,0,0,22,0
7,-33,44,0,6,19,5,330,2,-49,40,0
-4,6,47,0,-5,16,54,126,11,28,16,0
-8,1,9,0,8,-41,7,106,-10,6,30,0
3,-29,32,0,-6,24,48,52,10,-29,32,0
-1,9,29,0,3,-19,10,0,-7,18,16,0
-1,-25,8,0,-4,-10,42,0,5,-33,41,0
8,-3,47,0,-12,0,21,0,-2,8,43,0
-9,11,11,0,-2,-26,8,0,0,21,13,0
-2,-38,16,0,-2,12,49,0,1,-36,41,0
7,-12,19,0,10,-40,8,0,-8,-2,21,0
-8,-11,32,0,-9,-40,47,0,6,-7,11,0
4,-16,29,63,8,-4,11,0,-8,-39,48,0
-2,-4,12,120,-5,-4,41,0,5,21,7,60
36,-28,45,162,-9,-16,21,0,-5,-34,26,110
3,9,13,241,12,-22,12,0,-9,-21,37,157
4,-33,42,312,0,-6,45,0,4,7,16,223
-1,2,17,358,2,-24,30,0,10,-31,43,301
7,-12,37,370,12,4,24,0,-11,5,10,354
-4,-18,23,377,-7,-31,43,0,0,-22,47,366
8,8,16,368,9,4,15,0,6,-3,27,378
0,-31,42,365,9,-21,39,0,-10,14,23,372
-8,19,15,316,-7,-35,20,12,9,-39,39,367
12,-31,43,244,5,16,17,87,-6,13,13,344
-8,4,14,170,-1,-14,40,129,-8,-34,47,276
12,29,42,104,1,-16,27,180,10,10,7,207
-7,-51,32,24,12,-2,26,260,-4,-27,37,136
8,34,23,0,-7,-32,39,326,1,-1,25,56
-4,2,38,0,9,10,17,363,9,-16,23,0
-5,-51,20,0,9,-25,39,373,-11,-32,55,0
12,24,38,0,-6,-33,36,376,10,9,5,0
0,-38,40,0,8,15,22,369,5,-31,14,0
4,-41,17,0,0,-36,36,365,-7,5,48,0
12,28,32,0,5,-13,25,312,7,-8,12,0
-6,-19,26,0,2,-4,33,242,-5,-23,38,0
10,-6,26,0,2,-36,28,172,6,-2,25,0
7,-2,40,0,6,7,20,103,1,-27,6,0
-4,-41,17,0,-6,-29,37,30,-9,-3,49,0
8,23,20,0,9,-32,20,0,11,0,35,0
-4,10,40,0,-6,7,38,0,-6,-32,17,0
-6,-30,16,0,8,-35,19,0,10,-7,43,0
9,9,40,0,-2,6,37,0,-3,-16,16,0
-7,-23,22,0,-8,-33,32,0,4,-34,39,0
2,-5,12,49,9,7,23,0,0,11,43,0
3,-11,47,105,-7,-32,38,0,2,-36,31,4
-8,-37,11,151,87,6,18,0,11,-25,15,75
9,12,27,225,0,-2,40,0,-8,5,15,115
4,-35,32,298,2,-26,18,0,8,-34,27,173
-3,8,22,354,0,3,36,0,-3,11,34,237
7,-26,39,364,9,-28,23,0,-3,12,21,316
-5,2,15,377,-7,5,12,0,9,-42,35,352
6,-20,44,369,-3,-29,49,0,-5,19,22,367
-5,-31,27,367,8,-2,29,0,0,-24,37,377
8,11,23,336,-7,7,25,0,6,-8,24,372
0,-32,36,262,4,-37,47,10,2,-9,28,367
-2,10,17,188,0,-4,14,85,-3,-27,29,337
3,-34,42,120,-8,-17,38,124,9,25,28,270
-6,5,14,37,8,-42,42,186,4,-43,31,198
6,-4,40,0,3,14,16,258,0,12,18,130
-5,-28,19,0,-6,-35,26,328,8,-19,37,52
3,1,8,0,5,-26,33,358,-4,-13,23,0
-3,-26,52,0,-6,13,16,368,6,5,25,0
-9,-6,28,0,-8,-36,43,378,6,-31,35,0
9,4,25,0,8,-8,15,367,-6,26,23,0
-9,-32,35,0,-10,-3,14,365,4,-33,35,0
-1,-13,6,0,1,-38,47,310,-1,6,23,0
11,-7,46,0,0,20,19,241,-6,-16,21,0
-9,-21,44,0,-3,13,33,178,10,-52,40,0
7,5,10,0,7,-38,30,44,-8,32,24,0
7,-29,47,0,-6,24,21,0,1,3,29,0
-7,-26,27,0,10,-23,53,0,4,-27,41,0
5,8,24,0,10,-6,7,0,-3,21,16,0
-3,-26,48,0,-1,-4,46,0,7,-36,42,0
0,-1,12,0,-1,-24,16,0,-7,11,40,0
9,26,44,43,-8,25,36,0,5,22,14,0
-8,9,40,109,-8,-42,27,0,-1,-37,42,0
-1,-38,12,148,-10,17,22,0,-1,-1,19,0
5,13,45,212,0,-24,49,0,1,-9,13,2
-8,-38,27,291,-11,0,9,0,-4,-38,48,74
7,13,27,344,7,-11,43,0,3,22,26,117
-3,-37,32,365,-5,-11,19,0,-6,-34,29,165
4,9,23,376,6,3,32,0,4,14,33,237
11,8,36,375,12,-35,45,0,-5,5,19,310
-8,-32,20,367,-9,15,12,0,3,-28,43,356
10,18,37,354,1,21,44,0,9,3,12,369
-5,-41,22,289,5,-30,34,0,-10,-22,37,377
8,25,31,220,-3,-29,21,10,0,-3,27,367
-4,-41,26,151,10,12,41,84,0,-15,23,363
6,-26,33,82,-3,-33,18,128,3,-15,37,321
12,17,25,8,6,-2,36,177,-10,-6,15,244
-8,-40,16,0,12,-15,41,253,9,-32,43,182
10,27,40,0,-8,-14,15,321,-7,9,16,103
-7,-23,18,0,13,13,27,357,-7,-26,38,29
11,-3,26,0,3,-32,32,369,8,-2,25,0
-5,34,35,0,-3,-22,16,376,-5,-16,24,0
-4,-52,17,0,9,7,42,372,2,-32,56,0
11,28,39,0,-4,-25,17,367,10,9,5,0
-6,11,22,0,9,-1,22,329,-10,-32,13,0
6,-35,19,0,12,-14,37,253,10,5,48,0
3,19,39,0,-7,-36,19,189,-8,-6,13,0
-6,-25,25,0,12,15,41,54,-5,-25,39,0
10,0,27,0,-5,-37,17,0,8,-1,51,0
5,26,40,0,11,-24,30,0,-5,23,6,0
-3,-9,16,0,-6,0,27,0,7,-26,28,0
9,-14,42,0,8,-32,30,0,0,-5,34,0
-5,6,39,0,-5,7,30,0,2,0,16,0
6,-37,18,60,-4,-24,25,0,3,-31,37,0
8,14,42,115,8,-8,33,0,-1,-8,37,0
-8,12,20,164,-8,-18,23,0,10,-14,44,0
4,-36,13,241,9,-14,39,0,-4,-33,44,0
2,17,114,307,-7,-8,18,0,5,10,14,28
-10,-39,12,354,2,-19,39,0,0,-35,27,96
11,15,47,364,1,-3,21,0,3,-25,32,136
-8,-8,10,377,-6,-32,15,0,10,5,26,204
9,-20,46,369,9,8,15,0,-8,-33,41,277
-7,2,37,367,4,15,32,0,8,10,17,342
8,-27,16,334,-1,-29,32,0,-4,10,36,360
-4,7,45,261,10,4,45,0,-4,-40,21,374
-6,-23,9,194,-6,3,11,50,9,17,34,374
9,-2,49,124,4,-32,44,108,-5,-24,24,368
-10,-17,6,49,8,7,35,152,6,-7,26,362
8,-6,22,0,-8,-22,19,221,2,-11,31,297
-10,-13,39,0,7,-4,35,295,-5,-24,19,218
7,-36,17,0,1,12,28,343,8,8,40,157
6,7,43,0,-6,-39,17,365,3,-43,17,76
-9,-34,15,0,6,-15,40,375,0,13,38,10
8,-25,40,0,-6,-4,37,369,9,-20,23,0
-9,-1,50,0,-6,-24,17,368,-5,-11,24,0
2,-31,5,0,8,9,42,350,7,3,37,0
-1,-3,52,0,-9,-22,16,280,7,-45,22,0
-10,-23,29,0,2,-34,40,217,-7,26,33,0
10,-33,22,0,0,18,20,148,6,-35,24,0
-10,8,49,0,-1,-5,9,76,0,7,22,0
-4,-32,14,0,5,-19,54,0,-7,31,38,0
7,-18,13,0,-11,10,5,0,10,-52,25,0
-6,-2,44,0,8,-36,51,0,-8,33,29,0
4,-32,21,0,-6,11,7,0,1,2,40,0
-4,8,30,0,5,21,14,0,4,-28,17,0
-9,6,46,27,-5,-47,45,0,-3,22,22,0
1,-32,46,102,2,31,8,0,5,-37,40,0
1,1,0,145,0,-50,48,0,-6,12,14,0
-1,-24,37,210,0,25,7,0,6,23,41,0
8,-8,15,292,10,-41,23,0,-2,-40,20,0
7,109,46,344,-9,18,35,0,0,0,12,55
-6,14,12,366,8,23,17,0,1,-9,46,111
9,-39,45,376,10,-40,42,0,-3,-39,25,153
-7,13,25,374,-8,24,17,0,8,23,29,223
10,-37,27,366,12,-40,32,0,-6,-34,33,302
-7,10,33,345,-1,24,27,0,4,-21,20,354
3,-26,21,278,3,-35,12,0,-5,7,41,366
5,-31,39,208,4,14,45,0,-9,-29,12,378
-1,17,19,140,-6,8,32,63,10,3,37,374
8,-42,36,69,9,-30,22,117,-10,-22,26,369
-6,26,23,0,8,3,37,163,-2,-3,24,349
7,-43,35,0,-7,-20,17,233,4,-14,36,278
-2,24,22,0,5,-35,36,307,-10,-37,14,207
5,-40,33,0,-1,14,23,348,9,11,46,151
2,15,40,0,2,-37,15,372,-6,-31,15,62
0,23,17,0,12,12,44,378,-8,8,39,0
11,-48,42,0,-8,-3,31,374,9,-26,22,0
-7,4,34,0,10,-22,26,374,-4,-2,2,0
11,-15,23,0,10,9,44,344,3,-16,57,0
9,-54,41,0,-5,-25,15,205,10,-32,4,0
-4,31,21,0,11,-31,40,129,-11,10,15,0
11,-46,32,0,-7,14,36,62,8,-33,45,0
0,-29,40,0,6,-36,20,0,4,4,8,0
4,20,17,0,2,-9,40,0,-6,1,42,0
10,-31,28,0,1,-8,16,0,8,-6,53,0
-5,7,33,0,5,-21,39,0,-5,-26,5,0
9,27,15,0,-2,8,20,0,5,0,28,0
7,-42,45,0,9,-32,31,0,-1,-26,32,0
-4,27,13,64,-5,3,28,0,3,-6,8,0
7,0,20,118,7,6,25,0,11,-1,45,0
-4,-40,42,169,-4,-34,33,0,-7,-30,14,0
-6,0,14,243,5,5,22,0,9,5,13,9
9,18,104,310,0,-33,39,0,-4,-13,44,75
-1,-32,25,355,-7,8,16,0,6,-14,23,114
2,6,32,364,10,-32,16,0,-2,7,29,178
2,17,29,377,-5,-18,23,0,2,-33,32,249
31,-40,11,370,1,-5,37,0,11,-24,14,320
-7,17,45,367,4,-22,22,0,-6,4,40,355
9,-41,14,338,-6,2,17,0,8,-31,16,368
-6,15,40,264,8,-27,43,19,-5,7,38,377
9,-32,21,199,4,3,28,89,24,8,20,373
-4,8,29,128,-4,-28,26,128,-3,-36,33,366
4,6,31,56,7,-4,44,186,10,14,26,329
8,-31,6,0,-1,6,16,265,-4,-22,19,247
-10,11,50,0,0,-33,19,331,6,-6,37,181
9,-33,11,0,7,-5,42,357,2,-13,18,109
-10,10,42,0,-7,-19,16,368,-4,-21,41,33
8,-36,16,0,-4,-37,24,379,10,6,18,0
-8,-12,13,0,4,11,36,368,-3,-34,38,0
6,-12,49,0,-7,-32,14,365,0,10,23,0
-5,-21,20,0,3,-22,44,316,5,-19,22,0
-8,8,33,0,-4,9,41,242,-5,-11,25,0
10,-34,26,0,-9,-22,16,180,7,3,33,0
-2,-29,7,0,9,-6,40,39,7,-28,37,0
1,2,25,0,-10,19,18,0,-7,22,21,0
11,-26,36,0,10,-39,36,0,4,-35,39,0
-10,-6,15,0,-10,22,26,0,-1,8,26,0
7,-15,40,0,8,7,27,0,-7,-19,27,0
5,-34,18,0,-7,-34,51,0,10,-52,33,0
-7,9,10,0,-8,15,6,0,-6,34,18,0
6,-6,48,42,8,-31,47,0,1,1,39,0
-5,-21,27,93,-9,4,14,0,3,-27,39,0
-9,13,2,135,9,-15,36,0,-3,25,16,0
8,-34,32,181,-10,-52,24,0,6,-39,39,0
-8,7,12,259,9,30,25,0,-5,13,22,24
0,8,43,327,-8,-47,36,0,8,25,15,97
8,-38,18,361,-5,24,9,0,-2,-41,45,129
41,15,37,373,8,-31,44,0,0,0,27,187
-8,-18,22,378,-7,7,17,0,1,-8,29,266
8,-12,12,368,6,-15,34,0,-5,-40,33,331
-3,-9,44,366,11,-41,47,0,3,23,20,362
-6,-22,12,321,-9,25,12,61,-7,-34,39,376
12,5,40,255,10,-37,44,112,4,-21,13,375
-8,-30,18,189,-8,16,32,158,-5,3,34,367
10,7,38,120,-2,-31,24,228,3,10,27,357
-6,-21,20,48,9,-28,38,305,10,10,23,307
9,-5,37,0,-4,12,16,345,-1,-19,38,232
-5,-6,21,0,7,-34,37,368,1,-4,14,169
-7,-15,35,0,10,-3,23,376,0,-14,43,88
9,4,38,0,-9,-15,15,373,4,-16,16,16
-7,-42,16,0,14,-38,42,370,-11,-5,39,0
11,18,32,0,3,13,30,348,9,-21,22,0
-7,17,31,0,-2,-32,26,272,-7,9,3,0
11,-42,25,0,8,-21,42,212,-8,-27,57,0
5,10,42,0,-7,5,15,1,9,0,3,0
0,-23,18,0,10,-27,40,70,-5,-17,17,0
9,-7,19,0,-3,1,19,0,2,-7,44,0
-5,30,40,0,-6,13,20,0,10,12,9,0
8,-46,16,0,12,-35,40,0,-10,-35,41,0
10,-21,29,0,-7,15,18,0,10,7,51,0
-5,13,31,0,13,-11,40,0,4,-6,6,0
4,-34,12,0,-6,-19,19,0,-6,-26,48,0
3,11,47,0,9,-2,40,0,-7,0,30,0
0,-20,35,29,8,-29,18,0,-7,-29,19,0
9,-40,20,137,-5,3,27,0,5,-4,47,0
-7,26,41,214,9,-29,33,0,0,1,11,0
-2,-41,17,295,266,-5,22,0,1,-31,14,45
8,0,38,346,-7,-20,36,0,4,-8,43,104
-6,-18,23,364,9,-11,20,0,-2,-13,22,154
6,4,33,376,-8,-10,108,0,8,-32,30,231
-2,-32,47,375,1,-18,22,0,-4,9,30,304
-9,9,10,370,2,-5,35,0,5,-34,14,354
11,-25,46,350,-5,-31,23,0,-2,-22,42,366
-8,-3,13,278,8,8,17,3,3,3,15,377
0,-16,41,205,4,-29,35,73,2,-32,38,374
4,-13,19,132,-2,2,26,118,-7,8,20,368
-1,-3,32,62,9,4,13,172,9,6,34,342
4,-33,27,0,-5,4,44,253,-5,-36,24,264
-5,9,28,0,4,-20,16,325,-4,-1,28,188
7,-28,34,0,7,-20,21,357,10,-23,40,123
-5,4,10,0,-8,-31,40,368,-6,-5,17,43
2,-23,43,0,0,6,25,379,6,-16,42,0
-2,-1,15,0,1,-34,25,368,2,-20,17,0
-1,6,43,0,-8,-14,43,366,-5,4,39,0
2,-34,46,0,6,-5,13,325,9,-37,21,0
-6,6,9,0,-7,-28,20,242,4,11,37,0
8,-15,37,0,-7,5,40,182,-1,-21,39,0
-7,-16,24,0,8,7,18,102,7,-10,21,0
-8,8,27,0,-5,-32,40,40,-5,2,34,0
8,-36,48,0,4,-8,16,0,7,-43,25,0
-5,4,12,0,-2,-6,38,0,7,25,21,0
3,0,18,0,0,-38,52,0,-6,-36,39,0
-1,-31,41,0,11,21,6,0,4,10,18,0
-10,-2,11,0,-11,-39,51,0,0,-20,27,0
7,-18,36,63,8,15,6,0,-6,-53,34,0
4,-33,24,118,-8,18,48,0,11,35,19,0
-6,11,10,162,7,-45,12,0,1,0,39,0
7,-36,46,238,-5,30,11,0,1,-27,41,0
-6,-18,30,315,3,-51,46,0,3,25,15,2
3,0,20,354,8,30,6,0,-3,-40,38,76
9,-37,41,370,-10,2,52,0,5,-38,24,121
-8,9,16,377,9,-28,8,0,-4,25,15,170
10,6,38,369,-8,19,20,0,5,-21,45,247
3,46,19,364,8,-39,41,0,-2,0,13,319
-5,17,35,324,7,26,12,0,0,-9,47,361
7,-44,27,253,-6,-16,35,0,2,-33,12,370
-5,18,28,184,11,-6,25,42,-4,-33,44,378
7,-44,31,114,-2,0,28,104,6,-23,39,369
-3,-20,15,42,4,-20,46,151,-6,-23,14,367
3,5,39,0,9,17,11,212,4,7,45,331
4,-30,19,0,-8,-32,42,297,-5,-26,12,256
0,17,38,0,12,7,37,346,2,1,44,188
11,-41,20,0,6,16,17,367,9,-17,13,128
-7,27,38,0,-6,-37,36,376,-9,-34,43,48
10,-11,39,0,8,0,24,373,0,11,46,0
-4,-10,18,0,-5,-3,29,372,4,-36,11,0
7,0,34,0,-7,-15,43,341,-11,-3,48,0
-1,-25,26,0,13,-13,15,265,8,-29,4,0
-8,22,13,0,-8,16,43,206,5,7,28,0
13,-38,44,0,-2,-33,32,136,-6,-25,35,0
-7,-37,17,0,7,11,25,63,7,-2,5,0
0,24,22,0,-3,6,39,0,-5,11,50,0
8,-48,37,0,11,-32,19,0,1,-32,10,0
-7,1,20,0,-5,4,38,0,10,11,8,0
10,-12,34,0,8,-20,23,0,10,-35,49,0
-2,-47,43,28,0,-36,34,0,6,7,20,0
-6,29,10,89,3,15,25,0,6,-7,31,0
11,7,49,135,3,-39,19,0,-7,-26,31,0
2,-29,30,200,-2,-17,40,0,8,0,7,0
1,17,2,285,8,-4,17,0,-5,0,18,0
11,-26,49,338,-3,-27,38,0,6,-29,40,52
-8,-43,10,364,9,2,20,0,11,-4,15,109
9,-43,44,374,0,-34,40,0,-8,2,40,161
8,37,17,375,-5,6,17,0,11,-31,21,241
-6,-9,39,369,5,-22,20,0,-2,-9,12,310
7,-1,22,358,0,-10,39,0,9,-12,45,356
-4,-27,9,297,-6,-11,19,0,-4,-32,15,366
-9,12,47,228,-6,-17,41,0,6,8,43,378
12,-36,10,159,0,-5,24,12,0,-6,13,374
-38,3,44,87,0,-28,33,85,-7,-24,19,368
-9,-22,15,19,9,-4,44,124,12,4,38,331
11,-6,38,0,-6,-4,14,180,-7,-31,18,256
-9,-8,21,0,9,82,28,262,9,7,39,184
9,-36,6,0,5,2,33,330,-5,7,16,116
4,11,52,0,-5,-28,20,358,-4,-36,40,0
-5,-31,8,0,4,-8,38,370,10,-2,17,0
7,7,46,0,-2,7,26,379,-6,-21,29,0
-8,-26,38,0,-9,-33,13,368,6,-6,28,0
9,1,17,0,8,-8,43,361,2,-14,27,0
-11,-24,43,0,2,-16,35,226,-5,-20,34,0
0,-30,16,0,-5,-33,21,164,10,3,21,0
1,4,38,0,7,5,45,86,5,-37,0,0
-5,-34,46,0,-7,-4,14,19,-1,11,21,0
5,-12,9,0,5,-22,40,0,8,-22,18,0
-8,-12,31,0,-6,7,41,0,-5,-8,40,0
7,-36,31,0,-9,-19,12,0,-4,0,25,0
9,5,20,0,10,-6,49,0,7,-45,32,0
-8,-30,41,0,-10,17,7,0,-7,27,40,0
9,-28,16,57,11,-36,32,0,4,-40,17,0
-3,7,13,112,-11,-15,30,0,0,13,27,0
1,-21,45,157,-4,1,21,0,-8,29,34,0
8,-8,20,228,7,-40,39,0,10,-53,20,10
-8,11,34,308,-8,16,13,0,0,37,39,84
-4,-37,28,351,8,-34,46,0,1,-4,17,126
4,16,11,370,-10,10,20,0,4,-24,37,182
-8,-5,45,379,2,-23,266,0,-3,28,44,261
5,-25,16,374,0,-50,31,0,5,-42,16,327
8,3,40,368,0,29,23,0,-4,-36,30,361
8,-37,17,345,3,-48,38,0,5,25,28,373
-1,35,35,278,-9,28,11,0,-2,-24,28,377
9,8,25,210,9,-36,40,63,0,0,33,367
-1,-28,28,137,-6,11,23,115,0,26,21,364
-1,-4,39,66,-7,-20,9,165,-4,-41,44,312
5,18,16,0,10,-2,49,234,7,24,17,240
-5,-45,39,0,-2,26,28,309,-7,3,35,170
8,20,20,0,4,-40,25,350,3,-24,29,102
-5,-36,37,0,3,19,36,368,-6,13,22,25
6,14,21,0,-7,-33,12,377,-8,-27,38,0
0,-29,36,0,10,-30,40,372,10,1,11,0
1,5,38,0,-6,14,40,369,-10,13,46,0
10,26,20,0,-6,-37,14,342,0,-35,16,0
-8,-43,33,0,10,-2,32,265,2,11,38,0
11,27,26,0,-3,-16,27,202,-10,-36,22,0
-6,-46,14,0,5,-11,30,58,9,9,4,0
8,23,44,0,12,16,43,0,6,-29,55,0
-3,8,16,0,-7,-34,16,0,-8,8,5,0
5,-32,21,0,12,13,26,0,6,5,20,0
12,20,37,0,8,5,34,0,-5,-30,41,0
-7,-34,19,0,-3,-30,21,0,-8,9,8,0
12,7,35,0,10,5,39,0,9,-32,44,0
5,26,44,0,-5,-22,17,0,-10,11,19,0
1,-18,10,115,12,-36,40,0,0,-35,7,0
12,-7,33,169,-6,16,19,0,3,7,49,0
-4,0,27,243,3,-40,31,0,-8,-7,31,61
8,-41,28,316,3,11,27,0,8,-25,19,113
10,22,51,354,0,-6,24,0,-5,0,48,173
-7,15,7,366,7,-25,35,0,-7,4,13,254
4,-35,48,378,-3,0,21,0,11,-29,15,320
1,12,14,374,10,-34,40,0,-7,-31,44,358
-8,-21,12,367,-8,6,16,0,11,2,21,368
10,0,47,341,-8,-34,103,0,-7,-32,29,377
-8,-4,9,260,-9,10,24,31,10,-9,32,373
-2,24,48,200,0,-13,31,89,-4,-12,24,365
8,-43,10,125,-3,-15,40,128,-7,-16,44,317
-8,21,47,56,-4,-7,18,188,11,7,13,237
8,-39,37,0,4,-20,32,264,-8,-33,39,168
-3,10,12,0,4,1,28,332,12,-22,20,98
4,14,48,0,-1,-27,27,357,-7,5,34,22
2,-39,8,0,8,38,40,372,10,-29,25,0
-10,18,51,0,-4,3,19,378,-7,5,28,0
9,-38,8,0,-4,-27,21,367,-3,6,31,0
-7,14,26,0,7,-4,40,363,10,-36,16,0
8,-32,34,0,-8,8,14,313,38,-5,42,0
-9,10,9,0,1,-19,24,231,-3,-18,16,0
4,-28,48,0,0,-8,34,172,8,-9,40,0
-5,3,11,0,-9,7,12,86,12,-12,21,0
-10,-26,13,0,8,-34,45,16,-6,-21,2,0
9,-29,44,0,4,5,16,0,11,4,39,0
-13,2,18,0,-8,-3,18,0,5,-32,17,0
10,-20,35,0,5,-22,40,0,-1,7,34,0
-9,-9,28,0,-7,4,14,0,7,-18,26,0
-5,-16,9,0,6,-20,38,0,-7,-10,18,0
7,-36,36,25,-3,-33,22,0,7,1,40,0
-7,6,19,138,1,17,32,0,8,-44,28,0
6,-4,16,189,11,-8,28,0,-7,26,25,63
-4,-26,45,271,-10,-13,23,0,4,-39,36,116
-8,6,10,333,9,0,47,0,0,13,19,158
1,-23,32,363,-8,-40,12,0,-8,28,40,228
2,-7,50,375,6,17,39,0,10,-51,40,300
-4,12,0,375,-7,-35,19,0,2,37,16,352
8,-38,43,367,4,-38,31,0,0,-7,40,366
-8,-9,32,358,-3,24,29,0,5,-22,24,378
-7,-9,20,305,-9,-48,8,0,-4,30,13,369
8,-21,36,240,8,28,47,0,6,-44,45,368
-5,15,19,171,-8,-47,12,67,-5,-35,12,339
3,-41,42,99,10,28,40,116,3,24,47,276
8,13,18,32,7,11,45,169,-2,-42,12,204
0,-34,32,0,-7,-33,11,236,0,3,42,141
-9,-42,28,0,10,22,34,312,2,-11,18,63
11,18,25,0,-2,-40,25,350,-5,-42,14,0
-8,-47,33,0,5,27,12,368,7,26,46,0
10,24,24,0,4,-8,12,377,-7,4,11,0
-5,-40,37,0,-8,-17,20,369,4,-24,45,0
-5,17,22,0,11,4,20,369,-5,15,12,0
11,-33,36,0,-6,-35,39,331,-9,-29,46,0
-7,10,35,0,-6,10,18,253,11,2,14,0
11,-21,21,0,10,-25,35,189,-11,15,38,0
-8,-2,40,0,-4,-37,25,113,0,-36,46,0
11,26,23,0,5,16,13,42,2,13,7,0
-8,-44,34,0,12,-39,43,0,-11,-37,33,0
10,24,28,0,-7,-10,27,0,8,11,32,0
-3,-42,16,0,12,-4,28,0,6,-30,4,0
6,-28,40,0,-8,-33,41,0,-8,7,53,0
11,13,35,0,-3,12,16,0,8,-24,7,0
-5,-36,19,40,11,-29,41,0,-4,-31,14,0
5,10,36,93,-5,-29,18,0,2,11,47,0
3,-21,21,141,13,11,39,0,9,-33,18,0
1,-41,11,199,-7,-33,23,0,-9,11,32,67
11,26,48,279,12,-2,33,0,0,-35,48,117
-5,-5,10,329,-6,-16,26,0,4,7,8,169
-3,-18,32,362,0,-38,15,0,-8,-33,48,252
9,9,31,369,6,10,41,0,9,-25,39,317
-6,-35,94,376,-3,-37,16,0,-5,0,16,358
4,16,51,367,8,9,41,0,-7,-30,42,367
-1,20,12,358,-5,-34,15,0,10,-3,19,377
-7,-40,44,302,9,2,40,0,-7,3,12,372
