x Normal 1,y Normal 1,z Normal 1,i Normal 1,SEP, x Normal 4, y Normal 4, z Normal 4, i Normal 4
8,-32,38,319,,-3,5,25,152
-5,5,20,254,,6,-28,30,222
-2,6,16,186,,13,-40,43,300
7,-30,41,118,,-5,13,15,351
-5,2,18,45,,11,-41,44,366
9,-31,40,0,,-5,1,,
1,-11,29,0,,4,13,378,
4,-16,28,0,,9,-37,41,368
9,-29,44,0,,-4,9,18,366
-5,2,16,0,,9,-33,37,345
9,-30,38,0,,-5,5,20,281
5,-18,37,0,,-6,8,12,211
-2,-4,18,0,,9,-32,45,149
6,-22,30,0,,-6,7,13,74
-2,-4,33,0,,11,-35,44,2
-7,5,21,0,,2,-8,29,0
7,-29,34,0,,0,-18,24,0
-7,9,21,0,,10,-34,48,0
-3,-1,16,0,,-5,10,14,0
5,-21,42,0,,10,-37,42,0
,,,,,8,-22,41,0
,,,,,-5,0,16,0
-7,11,21,0,,6,-28,29,0
5,-31,36,0,,0,-2,32,0
7,-32,43,22,,-7,11,21,0
-8,14,11,93,,8,-33,35,0
10,-40,49,135,,-8,11,20,0
-10,24,10,207,,-4,1,15,0
11,-45,45,291,,7,-25,44,0
-11,21,13,345,,-7,13,23,0
8,-39,40,365,,4,-28,34,0
-7,16,21,377,,-5,3,26,0
5,-25,31,375,,-10,18,8,68
6,-34,43,373,,12,-45,50,118
-8,20,11,351,,-10,26,11,175
7,-36,44,283,,11,-45,44,260
-9,20,13,213,,-10,18,15,329
7,-32,40,139,,8,-36,38,364
-9,13,21,68,,-6,10,24,376
-3,3,18,0,,,,,
5,-24,40,0,,-8,20,11,378
-7,8,16,0,,7,-36,43,375
6,-22,28,0,,-9,19,11,366
-3,0,29,0,,9,-36,43,317
-7,10,16,0,,-11,19,15,236
9,-34,39,0,,8,-31,38,163
-1,-6,32,0,,-9,12,23,92
0,-10,22,0,,-5,5,17,24
10,-32,37,0,,7,-24,40,0
-6,14,22,0,,-7,8,17,0
7,-31,34,0,,5,-21,29,0
7,-25,39,0,,-1,0,30,0
-7,10,14,0,,-7,12,16,0
5,-25,31,0,,11,-34,40,0
-1,,,,,2,-9,32,0
,3,28,0,,-2,-8,22,0
1,-18,27,0,,6,-16,36,0
9,-40,42,2,,-5,14,19,0
-7,16,15,66,,6,-29,32,0
0,-8,22,115,,8,-27,40,0
8,-24,40,161,,-8,15,15,0
-3,3,15,229,,2,-19,26,0
9,-35,42,303,,1,-4,33,0
-5,10,14,349,,0,-9,22,0
6,-28,32,367,,8,-39,42,0
2,-4,28,377,,-6,14,18,33
1,-13,26,373,,-3,-1,17,102
4,-17,32,367,,10,-31,43,147
0,-4,21,349,,-5,9,16,209
6,-24,39,282,,11,-39,44,289
-5,7,19,218,,-6,12,13,343
7,-27,37,150,,11,-40,45,366
-1,-2,23,78,,-5,15,,
6,-22,34,2,,,13,377,
8,-30,40,0,,9,-37,41,374
-5,1,17,0,,7,-23,36,367
4,-16,31,0,,-3,2,18,352
2,-12,30,0,,8,-30,43,288
2,-15,25,0,,-4,8,13,220
10,-28,40,0,,8,-32,42,154
-5,-2,22,0,,-6,4,16,87
-1,-5,19,0,,3,-20,32,13
6,-22,39,0,,2,-11,30,0
-7,4,20,0,,-6,3,14,0
3,-14,22,0,,11,-30,45,0
1,-14,38,0,,-6,5,15,0
-8,11,19,0,,-1,-12,19,0
7,-30,40,0,,7,-20,40,0
2,,,,,-5,2,24,0
,-17,41,0,,6,-24,27,0
-5,2,18,0,,9,-26,39,0
6,-27,42,1,,-8,7,23,0
-8,8,22,66,,8,-30,33,0
7,-30,31,116,,3,-18,39,0
-5,6,28,157,,-4,2,15,0
-8,20,9,230,,7,-30,34,0
12,-43,47,308,,-7,11,23,0
-11,21,11,355,,-7,10,15,0
8,-41,41,369,,9,-35,45,0
-8,20,19,378,,-9,17,11,63
7,-30,34,374,,4,-20,25,114
-6,7,26,373,,-1,-7,36,157
-8,17,12,342,,-2,-7,19,233
8,-32,42,117,,5,-23,41,306
0,-10,45,99,,-4,7,13,352
-11,10,20,82,,8,-37,37,368
-11,10,20,50,,-6,,,
-3,1,15,0,,11,23,377,
5,-28,26,0,,4,-20,29,374
-7,4,19,0,,-5,-1,32,373
9,-21,24,0,,1,-8,19,349
-8,-3,24,0,,-1,-12,38,273
-6,9,18,0,,-2,3,16,205
2,-34,34,0,,9,-32,39,136
1,-4,34,0,,-8,11,22,61
1,-10,23,0,,7,-26,30,0
10,-29,37,0,,-6,3,28,0
-7,12,22,0,,-8,10,16,0
8,-31,32,0,,10,-30,40,0
7,-22,38,0,,0,0,31,0
-6,8,15,0,,2,-17,25,0
7,-26,33,0,,9,-35,41,0
,,,,,-8,14,18,0
-2,6,27,0,,-3,-7,21,0
-6,14,15,0,,8,-16,36,0
10,-39,41,12,,-7,5,17,0
-7,15,16,81,,6,-30,32,0
0,-12,24,124,,-3,7,26,0
7,-19,40,177,,-8,14,15,0
-3,-2,16,257,,12,-35,43,0
9,-32,42,322,,1,-1,30,0
-3,8,16,357,,-2,-12,24,0
11,-37,44,370,,7,-16,35,6
-6,15,13,376,,-6,16,16,73
10,-39,41,366,,10,-39,39,121
-6,12,17,361,,-2,12,22,171
0,-7,22,319,,6,-32,33,250
6,-23,38,248,,1,-2,24,
-1,3,20,182,,314,,,
7,-29,37,112,,-5,12,13,357
-4,2,21,41,,11,-41,46,367
5,-23,34,0,,-4,16,14,376
0,-9,26,0,,9,-39,41,367
-6,2,18,0,,-6,10,17,364
9,-29,42,0,,9,-32,39,327
2,-13,28,0,,-3,5,21,258
1,-14,28,0,,-3,8,16,193
8,-28,41,0,,7,-31,41,125
-5,-1,20,0,,-6,4,17,52
6,-21,32,0,,9,-32,41,0
7,-22,38,0,,2,-11,28,0
-6,4,18,0,,3,-15,29,0
3,-15,24,0,,9,-29,45,0
0,-12,36,0,,-5,3,15,0
-8,10,15,0,,0,-14,23,0
7,-31,43,,,7,-19,39,0
,0,,,,-3,-3,18,0
-7,14,17,0,,4,-23,30,0
-4,-3,20,0,,0,-4,32,0
5,-22,39,28,,-7,6,21,0
-5,5,14,91,,8,-30,34,0
8,-33,38,134,,3,-17,40,0
-6,12,23,190,,-3,0,15,0
4,-29,32,273,,5,-30,36,0
-3,0,28,329,,-6,11,21,0
-10,19,8,364,,4,-30,35,0
7,-41,45,374,,8,-32,44,9
-8,23,14,376,,-8,14,9,76
7,-34,39,369,,4,-24,28,122
-8,12,21,365,,-3,-3,34,169
4,-23,31,310,,0,-11,21,247
-6,3,28,245,,3,-18,40,317
-7,20,11,170,,-3,3,15,357
7,-33,44,99,,5,-30,45,369
-9,14,15,29,,,,,
9,-31,35,0,,,,,
2,-20,41,0,,-6,13,21,377
-3,5,16,0,,6,-23,31,373
7,-25,32,0,,-5,0,31,373
-6,3,25,0,,1,-10,21,339
-5,6,15,0,,-2,-11,38,261
8,-30,40,0,,0,1,17,197
-2,-2,31,0,,8,-31,38,127
2,-13,24,0,,-9,11,23,53
1,-9,33,0,,7,-26,28,0
-8,12,19,0,,7,-27,40,0
10,-31,34,0,,-6,10,17,0
4,-18,38,0,,11,-29,40,0
-5,4,15,0,,-2,-2,32,0
9,-29,3,,,1,-15,23,0
5,0,,,,1,-9,34,0
-4,8,24,0,,-7,12,18,0
4,-26,31,0,,10,-30,37,0
11,-35,42,34,,7,-16,37,0
-7,13,16,98,,-8,3,19,0
11,-40,42,137,,5,-30,30,0
-7,15,17,204,,-3,7,27,0
11,-41,38,290,,-9,14,17,0
-4,10,20,343,,12,-34,44,0
-4,5,15,366,,-8,17,13,0
10,-34,44,376,,-1,-15,24,0
-5,13,13,374,,7,-15,36,37
10,-38,41,369,,-3,-4,20,103
-7,13,17,350,,10,-28,42,148
11,-37,40,277,,-6,7,14,209
-7,11,17,210,,8,-35,33,289
8,-32,37,138,,1,2,25,337
-4,2,23,73,,4,-25,31,366
-5,2,21,1,,4,-8,3,
9,-32,37,0,,1,373,,
0,-8,26,0,,-6,17,13,376
6,-16,32,0,,10,-41,41,368
9,-31,41,0,,-5,12,17,360
-5,1,18,0,,9,-35,39,303
1,-12,26,0,,-5,8,19,237
2,-19,33,0,,5,-25,37,169
-3,0,21,0,,1,-3,23,103
7,-21,34,0,,-5,5,18,27
-4,-1,29,0,,9,-33,40,0
-8,6,16,0,,-6,4,16,0
8,-32,40,0,,1,-14,29,0
0,-9,33,0,,5,-14,32,0
0,-8,23,0,,-3,2,16,0
8,-3,,,,8,-29,40,0
1,44,0,,,4,-20,37,0
-9,14,17,0,,-3,-4,17,0
-4,-7,22,0,,5,-22,29,0
4,-19,36,48,,0,-4,33,0
-4,0,16,102,,-7,6,19,0
8,-34,40,149,,7,-31,36,0
-7,14,19,216,,-7,10,18,0
5,-32,35,295,,-4,0,16,0
-5,4,26,342,,6,-21,42,0
3,-18,27,368,,-6,12,20,0
1,-7,33,376,,4,-33,36,0
-9,23,15,375,,8,-32,42,32
6,-35,38,373,,-8,13,10,99
-7,15,20,360,,10,-40,51,141
5,-26,34,295,,-10,24,9,209
-7,8,26,231,,11,-46,47,292
-6,19,10,156,,-11,22,11,348
7,-35,44,82,,8,-41,41,366
-8,17,15,8,,-7,,,
9,-34,40,0,,,17,20,378
1,-20,40,0,,-7,16,12,375
-3,4,17,0,,6,-35,44,373
9,-29,35,0,,-9,20,10,351
-6,6,22,0,,7,-36,44,280
-3,6,16,0,,-9,20,13,211
7,-30,42,0,,7,-31,41,137
-3,1,27,0,,-8,12,21,66
4,-16,26,0,,-4,6,14,0
9,-31,39,0,,6,-27,42,0
-8,14,17,0,,-6,3,29,0
9,-32,37,0,,5,-18,27,0
2,-15,38,0,,9,-31,42,0
-3,1,16,0,,-8,10,14,0
10,-3,,,,10,-34,40,0
1,37,0,,,1,-9,35,0
-5,12,22,0,,-1,-5,21,0
5,-30,33,0,,9,-29,35,0
9,-33,42,46,,-7,11,22,0
-6,11,14,104,,8,-28,30,0
12,-39,44,151,,9,-26,41,0
-7,16,14,220,,-8,13,15,0
11,-43,42,305,,6,-21,28,0
-4,13,17,350,,-1,0,30,0
-1,0,16,368,,-7,16,14,0
9,-30,44,376,,10,-39,41,9
-4,10,13,373,,-7,14,18,74
10,-37,42,368,,-2,-6,19,122
-7,13,16,342,,9,-25,41,171
12,-38,42,266,,-5,5,15,241
-6,12,16,200,,11,-37,43,315
7,-34,38,127,,-5,12,15,355
6,-27,38,57,,11,-40,44,
-3,2,20,0,,368,,,
10,-33,40,0,,-5,16,15,376
0,-6,29,0,,11,-39,40,365
6,-16,31,0,,-7,11,19,363
9,-32,40,0,,-3,1,19,321
-5,2,19,0,,9,-29,41,252
9,-29,38,0,,-5,9,16,186
2,-21,34,0,,10,-33,40,113
-1,0,19,0,,-8,6,20,41
8,-21,32,0,,3,-19,31,0
-5,-3,30,0,,3,-15,29,0
-6,7,15,0,,2,-12,28,0
8,-33,42,0,,9,-30,42,0
-2,-9,34,0,,-5,1,17,0
1,-8,22,0,,-2,-10,23,0
,,,,,6,-23,36,0
8,-32,43,0,,-4,-3,22,0
-9,12,17,0,,5,-19,30,0
9,-34,39,10,,0,-7,33,0
3,-17,36,80,,-8,7,18,0
-3,-2,18,126,,8,-32,38,0
6,-22,42,176,,2,-18,40,0
-7,5,15,252,,-4,1,17,0
9,-31,42,322,,8,-30,40,0
-6,7,25,356,,-7,12,20,0
4,-22,29,369,,-7,5,17,0
-1,-1,32,378,,8,-30,41,25
-3,-6,21,373,,-8,11,10,93
3,-17,37,373,,6,-28,33,136
-5,7,16,338,,-3,4,29,186
5,-28,34,261,,0,-20,26,268
-7,9,25,199,,1,-10,34,329
4,-19,29,123,,-1,-4,19,365
-2,-3,32,51,,5,-23,,
-9,16,16,0,,42,374,,
9,-35,39,0,,-8,20,19,375
-8,14,19,0,,4,-30,33,369
-1,0,17,0,,-5,7,26,367
6,-22,40,0,,2,-16,24,316
-7,9,22,0,,-2,-5,35,243
7,-29,32,0,,-1,-2,19,170
7,-29,39,0,,8,-35,42,99
-7,11,16,0,,-8,15,19,29
10,-29,40,0,,8,-29,33,0
0,-3,32,0,,6,-28,44,0
0,-12,22,0,,-8,12,15,0
9,-33,38,0,,10,-32,42,0
-7,16,18,0,,-2,0,29,0
11,-33,,,,3,-17,26,0
39,0,,,,10,-34,42,0
7,-19,39,0,,-8,15,16,0
-7,3,17,0,,9,-32,38,0
5,-33,35,28,,6,-16,37,0
-2,5,24,85,,-5,2,17,0
5,-26,32,130,,8,-30,34,0
13,-38,47,188,,-4,9,24,0
-7,16,12,267,,-8,11,11,0
10,-45,44,334,,11,-32,45,0
-4,15,15,361,,-7,16,14,0
9,-39,42,375,,0,-19,26,0
-3,12,20,376,,4,-10,33,56
4,-31,32,366,,-2,-8,20,114
1,-2,29,360,,9,-23,41,157
4,-17,24,308,,-5,15,20,228
11,-40,46,236,,8,-37,36,304
-7,17,12,166,,-1,5,25,349
9,-40,41,90,,5,-26,30,367
-5,9,22,27,,,,,
8,-33,35,0,,,,,
9,-34,41,0,,3,-6,30,377
-5,8,18,0,,-5,16,13,374
7,-23,32,0,,10,-39,40,368
0,-10,29,0,,-6,12,19,349
-4,5,19,0,,11,-34,36,271
-4,5,19,0,,-5,7,22,210
0,-1,22,0,,5,-25,33,140
0,-1,22,0,,0,-6,27,76
7,-26,36,0,,-6,6,18,2
-6,1,26,0,,11,-34,39,0
-4,8,15,0,,-6,6,20,0
7,-34,44,0,,1,-8,26,0
-4,-3,29,0,,8,-29,40,0
3,-13,,,,-4,0,19,0
28,0,,,,8,-25,36,0
-1,-8,33,0,,6,-25,36,0
-8,12,16,0,,-4,1,17,0
10,-33,40,31,,4,-16,29,0
-9,9,16,93,,0,-9,34,0
-2,-6,21,136,,-9,8,19,0
4,-17,39,190,,9,-32,37,0
-4,-2,18,273,,3,-20,41,0
6,-24,40,334,,-4,1,16,0
-7,7,14,361,,7,-30,38,0
4,-25,31,374,,-8,10,21,0
0,1,29,378,,6,-30,36,0
0,-10,25,373,,8,-28,41,48
0,-13,35,368,,-8,8,14,102
-5,3,16,328,,9,-34,48,149
6,-28,36,250,,-4,6,28,208
-6,12,23,184,,2,-22,27,289
4,-22,32,106,,1,-8,33,338
-5,0,28,42,,-2,-7,21,366
-9,15,13,0,,5,,,
10,-35,42,0,,-19,40,375,
-8,17,18,0,,-7,20,18,374
0,-3,18,0,,5,-30,32,369
3,-20,39,0,,-6,7,27,362
-8,10,18,0,,1,-16,25,301
8,-31,34,0,,-2,-5,33,230
-4,7,25,0,,0,-3,20,162
-6,11,16,0,,8,-33,42,90
8,-30,40,0,,-9,13,20,19
-2,0,30,0,,8,-29,32,0
3,-15,23,0,,7,-28,41,0
9,-32,40,0,,-6,12,16,0
-8,16,17,0,,10,-31,43,0
0,-6,,,,-3,-1,31,0
,20,0,,,2,-16,26,0
4,-16,37,0,,2,-8,33,0
-5,-2,19,0,,-8,14,18,0
8,-35,36,33,,9,-31,38,0
-3,7,25,89,,5,-15,36,0
-5,6,16,132,,-6,1,16,0
11,-36,45,189,,7,-30,33,0
-7,12,11,268,,-4,10,25,0
12,-43,46,334,,-7,10,14,0
-5,16,15,358,,11,-32,46,0
10,-40,43,375,,-7,15,11,0
-3,14,17,374,,0,-21,27,4
7,-33,32,366,,4,-8,33,60
-2,2,29,356,,-1,-10,22,118
-7,15,12,302,,8,-21,40,163
11,-40,46,230,,-6,16,16,237
-7,18,11,161,,9,-41,,
10,-43,43,80,,,39,312,
-7,13,20,6,,0,7,22,350
-5,8,16,0,,5,-30,33,368
7,-27,33,0,,2,-2,28,376
10,-37,40,0,,-7,18,12,372
10,-37,40,0,,10,-42,41,367
1,-6,28,0,,-5,14,17,345
-5,9,17,0,,10,-36,39,266
9,-37,40,0,,-6,10,20,201
2,-18,33,0,,6,-29,34,129
-1,0,22,0,,0,-3,28,66
5,-26,40,0,,-6,9,19,0
-7,6,24,0,,11,-37,40,0
6,-26,31,0,,2,-14,31,0
6,-35,45,0,,1,-8,26,0
-8,16,11,0,,6,-22,32,0
,,,,,-4,3,20,0
,,,,,8,-27,36,0
4,-16,30,0,,5,-28,37,0
-2,-6,31,0,,-4,4,17,0
0,-13,25,0,,4,-15,29,0
9,-33,40,61,,0,-9,35,0
-9,10,15,112,,-8,9,17,0
6,-33,47,163,,8,-33,39,0
-6,15,23,233,,2,-20,41,0
13,-29,46,315,,-4,2,16,0
4,-21,39,351,,7,-30,40,0
-4,4,18,367,,-7,10,21,0
0,-32,32,375,,7,-30,35,0
-15,6,12,367,,7,-27,41,63
2,-32,35,367,,-8,7,14,111
-10,13,15,336,,8,-31,46,160
7,-30,38,259,,-8,14,12,231
3,-18,40,195,,3,-24,28,308
-5,9,16,123,,-1,-5,32,351
5,-29,41,51,,0,-10,21,369
-7,13,13,0,,4,-16,38,378
5,-17,25,0,,-6,6,16,373
-1,-7,34,0,,6,,,
1,-7,21,0,,,-28,41,373
10,-36,41,0,,-6,8,25,352
-7,12,17,0,,1,-18,26,280
0,0,17,0,,-2,-2,33,212
6,-23,40,0,,0,-5,21,144
-5,8,22,0,,2,-17,38,70
6,-23,31,0,,-9,15,18,0
8,-28,40,0,,9,-31,34,0
-8,12,15,0,,6,-28,44,0
8,-31,41,0,,-7,12,15,0
0,-4,33,0,,9,-32,42,0
0,-9,24,,,-4,-1,29,0
,0,,,,3,-17,25,0
9,-32,41,0,,10,-36,41,0
-5,12,18,0,,-8,15,16,0
-2,-5,20,12,,10,-32,37,0
8,-22,39,79,,-8,14,21,0
-3,2,17,121,,-6,0,16,0
7,-32,35,170,,9,-24,40,0
-1,3,26,238,,-5,11,24,0
6,-25,30,316,,6,-25,33,0
3,-9,33,352,,10,-30,43,0
1,-13,22,368,,-8,12,14,0
11,-39,44,376,,12,-38,42,33
-4,15,16,368,,-7,16,16,94
8,-36,35,366,,-6,16,16,207
-4,5,25,337,,-3,-3,14,225
8,-26,28,264,,-3,-3,14,277
-2,-2,32,201,,11,-33,44,339
2,-16,23,126,,-6,10,14,364
11,-44,44,51,,12,-39,47,375
-8,14,17,0,,-7,17,12,374
12,-41,36,0,,12,,,
-8,10,25,0,,-41,42,365,
-3,7,15,0,,-6,16,18,352
9,-37,42,0,,-3,-2,16,285
-7,10,16,0,,8,-27,44,219
5,-19,28,0,,-4,9,14,154
9,-39,40,0,,11,-37,43,75
-6,14,19,0,,-7,10,17,1
8,-34,37,0,,4,-23,27,0
3,-25,40,0,,2,-12,32,0
-3,8,13,0,,1,-9,27,0
8,-30,33,0,,10,-37,41,0
-7,5,24,0,,-5,7,20,0
-6,,,,,-2,-2,23,0
16,12,0,,,6,-30,37,0
8,-35,45,0,,-2,-2,24,0
-10,12,15,0,,5,-16,30,0
2,-14,24,39,,-1,-8,33,0
-1,-13,33,104,,-9,13,16,0
1,-7,26,150,,9,-37,42,0
1,-13,34,209,,2,-18,38,0
-3,-8,22,289,,-3,2,18,0
10,-30,38,346,,8,-32,42,0
-7,6,20,366,,-7,10,20,0
5,-24,34,377,,7,-30,35,8
-5,5,26,375,,6,-27,39,70
1,-16,27,369,,-6,6,15,116
0,-6,32,362,,8,-31,46,166
-9,15,19,301,,-3,6,24,234
8,-30,39,225,,1,-2,,
-8,16,18,159,,5,32,312,
6,-29,36,81,,-2,-3,29,353
-5,8,23,18,,0,-12,24,370
-7,11,13,0,,4,-11,36,378
8,-34,44,0,,-6,2,19,370
-3,-1,29,0,,5,-31,34,372
3,-13,24,0,,-6,8,23,350
1,-12,34,0,,3,-19,30,276
-8,16,14,0,,-3,0,31,214
8,-36,41,0,,0,-8,23,146
4,-19,37,0,,7,-36,43,72
-3,6,16,0,,-8,16,16,0
9,-28,33,0,,9,-32,37,0
-4,7,25,0,,5,-27,44,0
5,-21,29,0,,-7,13,13,0
8,-31,41,0,,6,-24,30,0
-7,14,14,0,,-4,0,28,0
3,-14,26,0,,-7,13,13,0
2,-8,33,0,,9,-35,42,0
-6,12,1,,,-7,15,14,0
5,0,,,,0,-5,20,0
9,-36,40,58,,4,-16,37,0
-5,9,18,104,,-8,13,21,0
-1,0,17,150,,9,-29,34,0
11,-29,44,217,,6,-22,40,0
-5,7,11,290,,-6,8,14,0
10,-40,45,348,,2,-23,29,0
-6,14,11,364,,11,-36,40,5
10,-40,48,377,,11,-36,40,25
-5,16,13,370,,2,-7,32,74
9,-39,38,364,,-7,14,14,122
7,-30,44,342,,12,-40,44,174
-5,10,8,278,,-6,15,16,252
9,-37,51,213,,10,-41,39,327
-5,18,7,150,,-3,9,22,357
11,-45,48,66,,6,-3,,
0,-10,37,0,,0,32,373,
2,-11,17,0,,1,-1,29,377
6,-25,42,0,,-7,17,13,369
-9,14,21,0,,11,-41,43,366
10,-37,34,0,,-8,16,17,327
-4,3,25,0,,12,-39,39,244
-4,9,16,0,,-5,13,21,180
8,-24,30,0,,7,-33,33,104
-1,-10,32,0,,-3,0,29,42
1,-6,21,0,,-8,12,15,0
9,-37,39,0,,14,-42,41,0
-9,13,20,0,,-9,14,19,0
-1,5,13,0,,2,-8,24,0
5,-31,46,0,,5,-23,36,0
-7,16,,,,-6,7,22,0
11,0,,,,9,-31,35,0
7,-23,33,0,,7,-32,38,0
-5,-3,30,0,,-6,10,17,0
-10,14,15,19,,8,-34,41,0
10,-36,40,90,,-2,-9,33,0
-9,11,16,130,,2,-8,17,0
9,-31,40,189,,10,-38,41,0
-9,8,19,262,,-9,16,14,0
-3,-7,22,333,,9,-33,41,0
3,-20,37,361,,5,-24,42,0
-5,2,20,374,,-8,5,18,0
7,-21,38,376,,8,-28,34,42
-9,8,20,368,,-5,2,24,100
2,-14,25,368,,5,-23,34,148
-1,-7,33,327,,8,-29,43,206
-3,-5,20,247,,-10,10,14,291
2,-13,39,183,,11,-33,42,346
-5,2,19,111,,-9,12,15,
6,-24,36,39,,367,,,
-7,9,23,0,,8,-32,41,377
5,-24,31,0,,-8,15,19,373
10,-33,42,0,,6,-29,33,368
-8,17,14,0,,-5,7,25,355
11,-37,42,0,,3,-19,29,283
-9,16,15,0,,8,-32,43,216
-1,-8,22,0,,-9,20,14,142
5,-16,36,0,,8,-35,43,67
-5,16,17,0,,-8,17,17,0
8,-29,36,0,,-3,0,18,0
7,-25,38,0,,6,-26,43,0
-7,9,16,0,,-7,13,22,0
9,-30,41,0,,7,-29,33,0
0,1,29,0,,-4,3,25,0
-,,,,,-7,15,12,0
7,12,15,0,,9,-37,44,0
8,-33,41,0,,0,-5,30,0
-7,13,15,0,,1,-8,22,0
-2,-12,24,48,,10,-34,39,0
7,-18,36,101,,-7,14,19,0
-4,-2,21,150,,8,-31,36,0
10,-26,42,218,,6,-22,40,0
-4,5,13,291,,-5,8,15,0
11,-40,47,348,,7,-26,35,0
-5,15,9,362,,-1,6,24,0
3,-21,28,376,,-7,11,16,0
5,-11,33,373,,11,-36,42,64
-2,-8,17,366,,-6,13,13,113
7,-26,43,349,,11,-40,46,163
-4,7,9,297,,-6,15,13,234
10,-36,40,219,,-1,-5,16,313
-4,10,21,156,,8,-30,42,353
5,-31,31,76,,-4,7,,
0,-3,32,16,,12,369,,
-8,18,9,0,,11,-36,48,377
13,-48,46,0,,-7,16,10,370
-9,19,15,0,,11,-42,44,366
0,-3,15,0,,-8,18,15,334
8,-32,41,0,,12,-40,43,253
-4,10,22,0,,-6,16,17,189
8,-31,32,0,,-4,8,11,120
8,-40,41,0,,10,-38,47,44
-7,18,15,0,,-6,12,12,0
9,-40,41,0,,13,-44,45,0
0,-17,38,0,,0,-9,34,0
0,2,15,0,,3,-12,24,0
7,-39,40,0,,10,-43,41,0
-8,15,18,0,,-6,10,19,0
-4,13,12,0,,8,-34,36,0
7,-35,46,0,,6,-33,40,0
-8,1,,,,-5,12,15,0
4,13,0,,,5,-20,29,0
6,-19,27,63,,-3,-8,34,0
-5,-9,31,113,,3,-9,20,0
4,-9,28,163,,9,-40,44,0
9,-33,42,229,,-10,18,13,0
-9,9,18,301,,-2,2,18,0
9,-28,36,352,,4,-24,42,0
-8,5,20,367,,-6,5,17,0
7,-20,35,378,,8,-28,32,46
-8,3,27,376,,-8,2,24,102
-8,8,18,370,,-7,7,15,147
7,-26,37,360,,8,-29,41,205
-10,12,17,290,,-9,7,16,281
8,-28,39,212,,10,-31,41,344
-9,14,19,148,,-9,10,16,3
7,-30,37,67,,65,,,
4,-18,35,0,,9,-28,39,377
-5,4,17,0,,4,-11,35,375
8,-26,33,0,,-7,2,19,370
-4,6,28,0,,6,-23,39,362
-7,13,15,0,,-9,11,16,301
10,-35,41,0,,8,-30,43,224
-8,15,15,0,,-9,18,15,157
3,-12,24,0,,8,-35,41,78
3,-12,35,0,,1,-11,34,9
-7,17,16,0,,-4,-2,18,0
8,-31,35,0,,10,-35,38,0
8,-27,42,0,,-7,15,22,0
8,-27,42,0,,8,-29,33,0
-3,4,32,0,,9,-32,42,0
-3,4,32,0,,-8,14,12,0
4,-18,29,0,,11,-37,44,0
8,-32,41,0,,1,-3,31,0
-6,,,,,1,-9,23,0
11,16,1,,,9,-35,40,0
12,-35,41,75,,-9,16,18,0
5,-15,36,116,,-4,-1,18,0
-3,-5,21,169,,7,-21,41,0
9,-24,39,241,,-5,8,16,0
-3,1,15,308,,6,-28,35,0
10,-35,45,355,,-2,6,24,0
-6,12,9,367,,-7,9,14,0
4,-24,30,378,,13,-36,44,64
4,-6,31,372,,3,-4,30,108
0,-12,21,365,,0,-16,26,156
6,-19,42,340,,6,-14,35,221
-3,1,9,280,,-2,-7,17,300
12,-40,43,206,,10,-29,44,352
-5,15,17,137,,-5,7,,
7,-37,35,58,,11,366,,
-3,4,29,0,,6,-33,38,377
-7,15,8,0,,1,4,24,373
14,-47,49,0,,1,-22,25,365
-9,21,13,0,,4,-11,38,350
2,-10,17,0,,0,-6,15,291
6,-26,41,0,,11,-44,45,217
-6,14,20,0,,-7,19,13,150
8,-36,33,0,,8,-42,39,70
-2,3,29,0,,-5,8,26,7
-6,18,16,0,,-6,12,12,0
10,-41,42,0,,13,-45,46,0
-1,-13,36,0,,-9,19,14,0
-1,-3,16,0,,3,-15,23,0
3,-24,43,0,,6,-20,37,0
-,,,,,-6,14,20,0
8,19,16,0,,10,-38,36,0
9,-34,38,0,,-3,6,24,0
6,-35,46,0,,-5,14,16,0
-9,15,12,30,,9,-38,43,0
8,-39,44,94,,-4,-6,32,0
-5,-6,31,132,,2,-10,20,0
3,-10,28,197,,0,-18,38,0
0,-13,32,272,,-9,20,14,0
0,-5,22,336,,9,-35,42,0
1,-21,36,362,,4,-26,42,0
-2,4,19,374,,-7,8,16,13
8,-20,34,376,,7,-32,41,80
-8,2,28,368,,-8,1,24,117
4,-15,24,365,,6,-20,34,176
-4,-5,32,320,,-3,-3,27,247
2,-7,24,247,,3,-15,29,324
8,-28,40,181,,-2,-11,31,358
-9,15,18,106,,,,,
8,-32,36,31,,0,-7,23,374
-8,12,19,0,,8,-25,38,377
-5,3,19,0,,-9,9,23,368
6,-26,42,0,,6,-23,29,368
-7,11,15,0,,-6,3,27,338
6,-25,31,0,,3,-15,27,259
-2,0,26,0,,8,-28,41,194
-7,18,14,0,,-10,17,16,113
3,3,27,0,,8,-33,39,41
8,-35,38,0,,-9,14,18,0
8,-35,38,0,,10,-32,38,0
3,-18,36,0,,6,-24,41,0
-8,4,14,0,,-7,9,15,0
-4,9,27,0,,8,-29,33,0
0,-29,32,0,,-5,3,25,0
-2,9,27,0,,-7,14,13,0
0,-28,24,0,,10,-35,44,0
0,-1,27,0,,-8,19,14,0
,,,,,0,-8,23,0
-7,11,16,9,,3,-14,36,0
1,-17,27,79,,-8,15,18,0
3,-13,33,117,,9,-32,37,0
0,-9,23,170,,-6,13,22,0
7,-20,37,241,,-5,7,15,0
-1,-2,17,314,,8,-29,41,0
8,-31,44,355,,-1,4,24,0
