x Normal 1,y Normal 1,z Normal 1,i Normal 1,SEP, x Normal 4, y Normal 4, z Normal 4, i Normal 4
-8,17,13,0,,10,-37,44,356
10,-39,41,0,,-9,20,12,374
5,-13,37,0,,9,,,
-3,2,18,0,,,-38,44,377
8,-34,35,0,,-10,23,15,370
-5,8,24,0,,7,-37,37,367
-6,10,15,0,,-9,18,20,318
9,-32,42,0,,6,-29,34,237
,,,,,-5,12,25,176
-5,13,16,0,,-9,21,10,99
4,-13,25,0,,10,-41,46,28
2,-13,33,0,,-9,23,11,0
-7,9,19,29,,10,-44,45,0
11,-34,35,96,,4,-18,41,0
-4,4,24,134,,-4,4,14,0
9,-29,35,190,,10,-41,39,0
10,-29,39,276,,-5,14,21,0
-4,2,17,331,,5,-32,33,0
11,-34,40,358,,11,-39,45,0
-6,8,16,375,,-6,20,11,0
10,-34,41,374,,11,-41,44,0
-7,9,15,367,,4,-12,35,0
11,-36,41,357,,-1,-3,19,0
-6,12,13,303,,7,-23,41,0
-4,0,16,232,,-5,12,21,0
7,-23,42,170,,8,-29,34,0
-5,2,13,93,,9,-30,42,0
12,-32,47,25,,-6,7,17,7
-3,7,21,0,,4,-24,30,74
6,-33,32,0,,3,-10,30,121
0,3,30,0,,3,-15,26,170
-9,17,8,0,,6,-16,34,243
2,-25,26,0,,0,-9,22,308
4,-10,35,0,,10,-37,41,355
-3,-9,20,0,,-4,6,20,367
9,-42,39,0,,9,-,,
-5,14,20,0,,28,38,375,
-6,8,19,0,,-1,1,22,372
7,-32,40,0,,4,-22,28,367
-2,0,28,0,,1,-7,31,343
0,-15,24,0,,-8,14,11,270
7,-37,44,0,,11,-38,48,198
-8,21,14,0,,-7,16,8,137
8,-38,41,0,,9,-42,46,58
4,-24,4,,,-8,14,16,0
3,0,,,,-5,-3,14,0
-7,9,11,32,,10,-31,47,0
7,-31,32,97,,-8,10,10,0
-6,5,28,134,,5,-35,35,0
3,-19,28,196,,-2,3,26,0
0,-5,32,264,,-9,16,13,0
-9,18,13,329,,11,-42,42,0
8,-38,42,357,,3,-10,32,0
-8,17,16,373,,-4,0,23,0
8,-30,37,376,,4,-25,38,0
-8,12,23,369,,-7,11,21,0
5,-24,30,364,,4,-27,30,0
-6,4,29,316,,7,-35,47,0
-10,18,12,234,,-9,21,10,0
10,-33,45,165,,7,-40,47,0
-9,19,15,89,,0,-10,36,0
8,-36,39,17,,-4,-3,16,32
-9,14,18,0,,10,-38,40,98
-3,0,17,0,,-9,16,20,142
7,-25,44,0,,6,-32,35,202
-6,13,24,0,,-6,10,24,279
7,-29,30,0,,5,-25,32,341
-3,1,27,0,,-3,0,29,361
-6,14,14,0,,-9,19,14,3
10,-37,42,0,,75,,,
2,-9,35,0,,9,-35,42,375
-3,-3,19,0,,-10,20,16,369
8,-34,33,0,,8,-35,37,361
-5,8,24,0,,-9,16,20,298
-4,7,16,0,,6,-29,34,219
9,-29,43,,,-5,11,25,157
0,,,,,3,-23,30,77
-6,13,15,0,,9,-39,44,10
4,-16,25,0,,-10,20,13,0
2,-11,32,0,,11,-42,44,0
-7,9,21,42,,-8,22,16,0
12,-33,37,102,,-2,0,14,0
-5,6,22,146,,8,-29,43,0
10,-30,35,212,,-6,14,21,0
-4,0,23,286,,6,-33,33,0
-2,0,19,338,,11,-36,45,0
11,-32,40,361,,-6,19,12,0
-5,6,16,376,,11,-39,42,0
10,-33,40,373,,3,-10,35,0
-8,8,16,367,,-1,-4,19,0
11,-35,44,353,,7,-22,40,0
-7,11,13,291,,-5,11,22,0
-3,-6,20,218,,8,-29,34,0
7,-19,38,159,,8,-30,40,0
-4,-5,19,70,,-8,6,18,21
10,-25,42,2,,13,-34,40,91
-7,0,11,0,,3,-9,30,130
8,-36,37,0,,3,-15,27,186
-1,8,24,0,,5,-16,33,264
-8,12,9,0,,0,-10,24,328
12,-42,47,0,,10,-22,37,358
2,-4,32,0,,-3,0,19,37
-1,-16,22,0,,4,,,
9,-40,40,0,,8,-30,37,375
-5,16,21,0,,-1,3,21,367
5,-31,34,0,,4,-25,31,363
6,-28,39,0,,1,-5,29,325
-7,13,15,0,,1,-17,26,246
0,-20,27,0,,2,-8,32,188
-1,,,,,-8,17,7,122
-4,33,0,,,11,-44,49,43
-1,-7,22,0,,-8,17,12,0
7,-40,45,0,,-5,-6,15,0
-9,17,15,10,,8,-27,48,0
8,-37,36,81,,-8,8,10,0
7,-32,48,123,,7,-40,38,0
-7,17,10,184,,-1,8,24,0
9,-38,47,256,,-9,16,12,0
-11,18,11,328,,10,-43,44,0
8,-40,44,358,,2,-6,32,0
-8,20,13,372,,-3,-5,22,0
8,-33,40,378,,7,-39,40,0
3,-20,40,373,,-7,15,20,0
-6,9,14,367,,4,-31,33,0
7,-29,42,322,,6,-34,47,0
-7,16,12,247,,-9,22,9,0
8,-31,45,177,,2,-20,28,0
-10,17,14,102,,-1,-5,33,0
9,-36,39,22,,-2,-7,18,37
2,-10,33,0,,10,-42,43,101
-2,-4,19,0,,-9,21,15,149
10,-35,40,0,,7,-36,41,213
-8,15,21,0,,-7,14,22,289
8,-33,33,0,,6,-29,34,346
9,-31,42,0,,-4,4,25,363
-4,12,15,0,,-8,19,1,
9,-34,43,0,,0,377,,
0,-2,29,0,,10,-36,45,376
0,-10,22,0,,-10,21,15,370
8,-36,38,,,8,-36,38,354
0,,,,,-10,18,18,279
-6,13,21,0,,8,-30,36,202
-2,3,18,0,,-6,13,25,136
7,-26,42,0,,3,-25,31,56
-5,6,24,0,,-1,1,28,0
5,-22,29,0,,-8,17,12,0
1,-6,29,0,,12,-39,46,0
-6,9,19,41,,3,-10,39,0
12,-35,39,103,,-2,-4,16,0
-6,8,21,147,,6,-26,41,0
0,-7,21,204,,-6,14,19,0
7,-24,37,281,,8,-33,34,0
-1,-2,22,339,,10,-32,45,0
9,-28,39,361,,-7,16,13,0
-3,3,17,376,,10,-38,40,0
6,-20,33,374,,2,-9,32,0
1,-6,27,367,,1,-5,20,0
3,-17,28,357,,10,-34,39,0
1,-12,32,306,,-7,11,21,0
1,-11,24,232,,8,-30,33,0
4,-13,33,168,,8,-29,40,0
-6,10,12,90,,-5,6,20,26
9,-37,44,22,,7,-22,30,90
-7,8,15,0,,0,-10,31,133
-4,-6,14,0,,3,-16,25,189
9,-26,46,0,,4,-16,33,267
-2,11,22,0,,1,-9,26,326
6,-34,34,0,,11,-36,40,358
-1,0,28,0,,-6,5,18,3
-8,10,12,0,,74,,,
10,-36,40,0,,8,-29,37,375
5,-9,35,0,,-1,2,23,368
-5,-4,22,0,,6,-25,31,363
5,-23,36,0,,-1,-4,28,320
-5,6,25,0,,-9,11,10,243
3,-22,28,0,,12,-35,49,176
7,-32,,,,-8,14,9,104
44,0,,,,11,-40,47,29
-8,19,13,0,,-9,13,12,0
0,-12,24,0,,-3,-10,16,0
1,-14,37,0,,9,-23,44,0
-4,0,13,52,,-8,2,13,0
10,-37,37,110,,8,-41,38,0
-8,15,24,158,,-4,8,24,0
5,-29,31,226,,-10,11,13,0
-5,4,28,294,,10,-39,41,0
4,-17,26,350,,-8,20,19,0
9,-40,45,365,,-4,-8,24,0
-8,20,15,376,,5,-20,37,0
8,-35,39,372,,-7,7,13,0
-9,16,20,367,,4,-30,33,0
8,-30,33,348,,-4,9,27,0
-9,10,25,280,,-9,20,11,0
5,-21,29,202,,9,-40,47,0
7,-30,43,138,,0,-5,33,0
-8,16,16,60,,-3,-8,19,56
10,-34,39,0,,10,-42,43,112
-9,14,17,0,,-9,20,17,164
-2,-7,20,0,,7,-37,38,233
5,-16,38,0,,-7,12,20,307
-3,0,16,0,,5,-27,32,354
9,-33,35,0,,-2,3,26,367
-4,8,25,0,,0,-14,26,378
-5,9,16,0,,10,-35,43,374
10,-32,41,0,,-11,2,,
1,0,29,0,,1,15,368,
0,-13,24,0,,9,-36,38,337
9,-35,37,0,,-10,19,17,256
-7,15,20,0,,8,-31,38,185
-4,0,18,0,,-6,13,22,116
8,-,,,,3,-26,33,38
25,41,0,,,-2,3,27,0
-4,10,22,0,,-9,16,14,0
6,-26,32,0,,11,-39,45,0
0,-2,29,0,,-9,22,14,0
-8,10,18,66,,-2,-8,18,0
12,-37,39,115,,6,-22,38,0
-6,11,19,165,,-5,16,18,0
11,-37,38,244,,7,-35,37,0
-4,6,19,312,,-2,10,23,0
-1,-4,24,355,,-7,15,14,0
9,-26,37,366,,0,-8,23,0
-3,3,21,376,,10,-36,41,0
9,-30,38,369,,10,-36,41,0
-7,5,16,366,,6,-17,38,0
4,-20,31,340,,-6,13,19,0
1,-7,27,277,,7,-32,36,0
1,-15,30,206,,8,-28,39,0
2,-8,28,149,,-5,6,20,45
-1,-16,27,60,,11,-33,40,105
9,-36,46,0,,-6,9,17,149
-6,8,12,0,,4,-16,27,212
-2,-11,18,0,,4,-15,32,292
7,-21,44,0,,2,-11,26,346
-5,-3,13,0,,7,-20,34,362
7,-39,38,0,,-1,,,
-3,6,23,0,,-2,20,377,
-6,5,14,0,,9,-26,37,374
8,-32,42,0,,-1,3,22,367
-6,14,19,0,,7,-26,35,354
-3,-9,23,0,,-2,-1,23,291
4,-19,36,0,,4,-21,32,218
-5,8,23,0,,1,-3,27,162
3,-25,33,0,,0,-20,29,78
5,,,,,11,-39,49,8
,-28,44,0,,-10,12,10,0
-7,16,11,0,,12,-41,48,0
7,-39,46,0,,7,-17,42,0
0,-8,32,4,,-5,-3,15,0
-1,-7,18,75,,10,-29,45,0
10,-41,44,121,,-5,10,21,0
-8,20,17,177,,5,-31,31,0
7,-36,37,253,,1,0,31,0
-7,9,23,315,,-7,17,19,0
6,-24,28,358,,-3,-11,25,0
-3,-2,32,368,,3,-16,35,0
-8,21,12,378,,-4,2,15,0
9,-36,42,373,,5,-31,35,0
-9,18,16,367,,-6,12,24,0
8,-32,37,331,,-8,17,12,0
-10,14,21,255,,8,-39,48,0
8,-25,32,180,,-11,20,10,24
-6,6,28,117,,0,-12,19,93
4,-19,27,38,,1,-16,42,132
8,-32,38,0,,-5,4,15,190
-9,12,18,0,,7,-26,44,265
2,-12,21,0,,-7,10,10,330
2,-11,38,0,,8,-35,45,360
-2,-5,17,0,,-4,6,27,
8,-33,35,0,,372,,,
-6,9,24,0,,2,-16,27,379
-5,5,16,0,,-1,-5,33,373
10,-28,41,0,,-1,-6,18,366
0,3,29,0,,1,-16,40,318
2,-17,25,0,,-5,6,13,248
9,-33,37,0,,8,-32,36,178
-7,14,20,0,,-7,13,22,109
10,-32,36,,,6,-27,32,29
,0,,,,-3,3,28,0
6,-20,41,0,,-10,14,15,0
-3,5,16,0,,11,-37,42,0
6,-29,32,0,,-9,19,15,0
-2,1,29,24,,0,-10,20,0
6,-22,27,94,,10,-27,40,0
12,-35,40,135,,2,15,31,0
-7,11,18,196,,-8,12,16,0
12,-38,39,279,,-8,12,16,0
-6,8,20,333,,4,-23,29,0
11,-35,39,363,,5,-37,36,0
-4,6,20,375,,3,-2,34,0
6,-27,35,373,,-8,-20,13,0
9,-28,37,368,,0,-18,33,0
-7,5,18,362,,-5,15,20,0
10,-32,43,303,,0,-38,30,0
-8,8,13,236,,7,-27,38,0
9,-32,45,166,,-7,4,19,56
-5,7,14,103,,12,-34,41,110
0,-19,31,25,,-7,10,19,158
5,-11,31,0,,4,-19,28,228
-2,-15,23,0,,3,-13,30,
9,-36,47,0,,305,,,
-5,12,13,0,,1,-13,28,354
8,-38,42,0,,8,-19,33,365
8,-23,42,0,,-2,-3,23,376
-5,1,15,0,,8,-25,36,373
3,-29,31,0,,-7,2,17,367
1,0,30,0,,7,-29,36,344
-5,12,20,0,,0,1,22,286
6,-31,35,0,,4,-23,36,213
3,-16,35,0,,0,-1,23,158
-5,1,17,0,,-7,9,10,80
3,-28,34,0,,11,-38,49,9
-4,9,24,0,,-8,10,8,0
-7,14,13,0,,0,-18,23,0
7,,,,,5,-13,39,0
-37,46,0,,,-7,17,12,0
-9,19,9,40,,10,-43,43,0
0,-13,21,103,,-5,12,20,0
1,-16,40,146,,-7,2,14,0
-3,3,14,210,,8,-32,42,0
7,-28,44,283,,0,3,29,0
-7,13,10,340,,-1,-15,26,0
6,-38,46,363,,7,-35,36,0
-4,4,27,375,,-5,14,20,0
3,-13,26,376,,4,-32,37,0
-2,-9,35,370,,4,-25,44,0
-1,-1,16,357,,-6,16,11,0
0,-19,40,296,,3,-26,32,0
-9,16,19,223,,-3,1,30,0
8,-27,36,154,,-9,19,8,57
-7,8,25,90,,10,-43,48,113
4,-22,27,12,,-10,23,13,168
8,-31,40,0,,8,-40,41,240
-6,12,16,0,,-8,15,18,310
10,-31,42,0,,7,-31,34,356
1,-8,37,0,,-5,6,27,367
0,-8,17,0,,,,,
10,-35,37,0,,-8,18,11,377
-5,10,22,0,,9,-36,44,373
8,-27,33,0,,-10,20,13,368
8,-24,40,0,,8,-35,40,337
-7,10,16,0,,-10,18,16,257
4,-20,26,0,,9,-30,36,184
0,-6,33,0,,-8,12,24,116
-7,14,19,0,,6,-26,32,36
11,,,,,9,-29,39,0
,-33,40,0,,-8,12,15,0
-7,13,19,0,,5,-18,26,0
-1,1,16,0,,1,-4,35,0
8,-29,40,0,,0,-12,20,0
-3,4,27,61,,10,-39,39,0
8,-24,30,111,,-7,15,19,0
0,-6,31,156,,-3,0,16,0
4,-17,24,223,,10,-25,40,0
3,-16,33,300,,-7,10,16,0
-4,6,21,343,,4,-24,27,0
10,-33,37,364,,0,-3,31,0
-5,5,20,377,,-8,15,18,0
8,-27,35,369,,11,-35,40,0
-3,0,24,366,,-6,14,19,0
-6,1,21,352,,-2,0,17,0
8,-28,41,291,,8,-28,39,0
-7,5,15,225,,-4,6,25,36
10,-28,41,151,,8,-26,31,98
-5,3,17,85,,0,-4,31,134
0,-20,34,13,,-8,10,18,195
3,-9,28,0,,12,-37,39,278
-7,2,13,0,,-6,8,18,331
9,-32,47,0,,12,-36,40,361
5,-11,36,0,,-6,8,19,374
-3,-13,22,0,,8,-32,37,374
6,-19,40,0,,9,-24,34,
-3,4,21,0,,,367,,
4,-27,32,0,,-6,1,20,361
8,-23,40,0,,10,-30,42,305
-7,6,22,0,,-8,7,14,235
7,-29,33,0,,9,-31,46,169
3,-14,35,0,,-7,7,12,104
-5,-1,17,0,,0,-26,35,27
-6,,,,,3,-5,27,0
,11,15,0,,-1,-21,25,0
3,-27,35,0,,10,-40,50,0
3,-27,35,0,,-7,16,10,0
7,-34,44,0,,10,-43,45,0
-10,16,9,65,,8,-20,41,0
1,-19,24,115,,-6,-1,16,0
1,-9,38,158,,5,-34,34,0
-2,-4,17,232,,0,6,27,0
5,-23,42,302,,-6,13,18,0
-5,8,12,349,,8,-35,37,0
8,-36,37,366,,-6,13,18,0
-4,11,24,376,,-5,-3,17,0
2,-19,28,375,,5,-22,42,0
-3,-3,31,369,,-5,14,20,0
0,-7,20,350,,3,-30,35,0
0,-13,39,281,,-4,5,27,0
-9,19,17,208,,-9,19,8,56
8,-30,37,139,,10,-44,48,113
-8,10,22,66,,-9,25,11,160
7,-24,30,0,,-2,-3,16,233
-4,1,30,0,,7,-23,42,303
-7,10,16,0,,-5,8,13,353
9,-32,40,0,,6,-34,45,366
0,-6,35,0,,-7,20,12,377
2,-12,20,0,,8,-36,45,374
9,-34,38,0,,-1,,,
-6,13,20,0,,0,21,13,369
-3,-2,19,0,,8,-37,41,343
7,-22,39,0,,0,-13,38,272
-6,8,17,0,,-2,4,16,199
5,-23,28,0,,4,-21,43,135
0,-2,31,0,,-7,7,15,62
-8,15,17,0,,6,-28,31,0
11,-35,42,0,,-5,3,27,0
3,-12,37,0,,-6,11,15,0
-1,-4,19,,,10,-33,43,0
,0,,,,-8,15,13,0
7,-25,40,2,,1,-14,21,0
-5,8,24,65,,3,-15,36,0
9,-30,32,114,,-2,-2,18,0
-1,-1,28,163,,9,-32,36,0
6,-22,28,235,,-4,11,24,0
12,-38,42,314,,-7,8,16,0
-6,9,17,353,,10,-32,39,0
10,-35,40,366,,-7,14,16,0
-5,7,19,379,,2,-13,24,0
9,-30,36,368,,2,-12,36,0
-4,2,23,367,,-8,15,18,0
-4,0,22,343,,8,-34,36,0
8,-27,37,276,,-4,7,26,14
-5,4,18,211,,-5,3,19,85
9,-27,39,142,,11,-33,41,125
-6,1,19,74,,-6,9,17,178
1,-21,34,1,,6,-21,27,253
2,-9,27,0,,2,,,
-6,1,14,0,,-12,29,322,
8,-29,46,0,,2,-13,28,360
4,-9,31,0,,6,-17,33,370
-2,-17,24,0,,-1,-3,23,375
9,-31,41,0,,9,-23,35,372
-3,2,20,0,,-5,0,20,367
5,-25,32,0,,7,-27,36,328
7,-26,33,0,,-2,2,20,259
7,-26,33,0,,5,-24,38,188
1,-12,36,0,,1,0,21,136
1,-12,36,0,,-6,4,16,57
-3,-4,19,0,,10,-32,44,0
6,-27,36,0,,-7,5,12,0
-6,11,22,0,,1,-19,27,0
-7,5,15,,,6,-8,35,0
0,,,,,-5,11,12,0
7,-31,42,0,,9,-38,44,0
-4,5,25,58,,8,-19,39,0
3,-23,28,113,,-5,-3,16,0
-2,-3,34,157,,10,-25,40,0
-1,-11,21,238,,0,3,30,0
4,-17,39,307,,-2,-17,25,0
-2,4,15,353,,7,-32,34,0
8,-39,39,367,,-7,11,20,0
-6,15,23,377,,6,-32,38,0
4,-24,31,375,,6,-19,42,0
-4,1,30,370,,-7,10,14,0
1,-10,21,346,,3,-31,35,0
8,-36,43,274,,-4,6,24,18
-9,21,14,202,,3,-22,26,88
7,-32,39,133,,11,-43,51,130
-8,11,21,61,,-10,26,10,200
7,-26,30,0,,10,-45,44,280
6,-29,41,0,,-10,21,14,341
-6,11,16,0,,8,-38,39,363
5,-17,26,0,,,,,
0,-4,34,0,,-6,14,22,375
3,-13,21,0,,4,-23,30,375
9,-35,39,0,,-4,0,30,369
-6,11,19,0,,1,-10,21,357
-2,-3,18,0,,9,-38,42,295
7,-20,38,0,,-11,21,14,217
-6,6,17,0,,8,-32,39,150
6,-25,28,0,,-8,13,20,77
-3,1,29,0,,7,-27,32,1
-8,14,16,0,,9,-28,41,0
,,,,,-8,11,16,0
11,-36,43,0,,9,-32,42,0
1,-8,34,0,,0,0,33,0
-1,-8,21,0,,2,-15,23,0
8,-37,39,8,,11,-37,41,0
-6,10,22,77,,-7,14,18,0
10,-33,35,122,,-3,-3,18,0
-3,5,27,172,,8,-21,38,0
-6,8,16,241,,-6,8,16,0
12,-39,42,318,,5,-26,29,0
-5,10,17,355,,-2,0,30,0
12,-36,40,367,,-8,15,16,0
-5,10,18,377,,11,-36,42,0
8,-32,36,367,,2,-10,35,0
-6,3,21,365,,0,-5,20,0
-3,-1,21,322,,7,-23,39,0
7,-25,38,256,,-5,10,23,62
-6,3,20,190,,9,-31,32,112
8,-27,38,122,,-2,1,28,157
-5,0,22,49,,-5,9,17,218
3,-23,36,0,,11,-37,40,300
1,-8,24,0,,-5,8,18,344
-5,1,16,0,,11,-36,39,364
8,-28,44,0,,-5,8,18,377
-4,1,14,0,,8,-30,36,369
0,-17,27,0,,7,,,
4,-14,34,0,,,-22,33,366
-3,1,18,0,,-4,-2,22,345
5,-24,34,0,,7,-25,38,281
5,-18,37,0,,-6,3,18,216
-6,1,21,0,,8,-27,41,149
1,-16,24,0,,-5,1,18,79
0,-10,34,0,,2,-24,35,8
-7,8,19,0,,1,-7,26,0
,,,,,-6,1,13,0
5,-28,39,0,,9,-31,47,0
-6,13,19,0,,3,-6,32,0
-6,0,19,0,,0,-18,24,0
7,-25,41,1,,10,-34,41,0
-6,9,21,64,,-5,5,19,0
5,-29,32,116,,5,-28,33,0
-4,5,29,157,,8,-20,40,0
-8,20,9,229,,-7,5,21,0
10,-43,47,305,,0,-17,24,0
-10,22,11,354,,2,-11,35,0
7,-41,43,367,,-7,9,20,0
-5,19,17,377,,7,-30,38,0
6,-30,35,374,,5,-18,42,0
-6,7,27,372,,-4,7,24,19
-7,18,11,343,,-8,14,10,41
7,-36,44,269,,-8,14,10,61
-8,21,13,199,,3,-23,27,113
8,-33,42,126,,0,-3,36,153
-8,13,20,56,,-2,-10,20,230
7,-29,32,0,,4,-18,41,302
5,-26,41,0,,-4,5,14,349
-4,9,15,0,,8,-40,40,3
6,-20,29,0,,66,,,
-3,-3,33,0,,-6,16,22,377
-7,10,14,0,,4,-25,30,374
9,-34,40,0,,-4,2,30,369
-7,12,18,0,,2,-12,21,351
0,-5,18,0,,9,-38,44,282
5,-18,39,0,,-11,22,14,202
-6,10,24,0,,8,-33,38,136
7,-27,28,0,,-8,13,22,62
8,-28,40,0,,7,-28,32,0
-6,12,15,0,,7,-27,40,0
10,-33,44,0,,-8,10,15,0
-1,-4,33,0,,10,-31,40,0
0,,,,,0,-2,33,0
-13,23,0,,,2,-15,23,0
10,-38,40,30,,10,-36,40,0
-5,11,20,98,,-7,14,18,0
12,-35,36,136,,9,-32,35,0
-5,7,24,196,,8,-19,39,0
9,-30,30,273,,-7,6,18,0
0,-3,28,332,,5,-27,29,0
-5,9,17,361,,-2,2,30,0
11,-35,40,370,,-8,14,15,0
