x DESN 1 ,y DESN 1,z DESN 1,i DESN 1,x DESN 2,y DESN 2,z DESN 2,i DESN 2,xDESN 3,y DESN 3,z DESN 3,i DESN 3
-7,-5,17,79,-2,-57,67,0,-6,-27,33,0
-1,-21,43,128,0,-21,52,0,-3,0,32,0
-6,0,12,185,-8,7,2,0,-8,31,-10,0
-2,-23,45,266,-5,-50,61,0,-4,-53,62,0
-4,0,7,325,-4,29,3,0,-4,31,-6,0
-4,-40,51,361,-9,16,-5,4,-8,1,7,0
-2,15,8,374,1,-41,64,74,1,-25,56,0
-6,-39,43,376,-8,22,-8,120,-5,27,4,0
0,13,17,369,1,-47,68,174,-7,-44,47,0
-4,-33,30,366,0,9,24,243,0,-39,64,0
-2,3,32,325,-8,-27,26,314,-7,26,-10,0
-4,-17,14,238,1,-7,35,356,-3,-47,70,0
-1,-13,48,172,-9,-12,14,369,-1,11,25,0
-3,0,-3,96,2,-22,47,381,-9,-24,25,18
-2,-67,71,27,-8,6,0,373,1,-6,38,79
-5,42,-8,0,-7,-53,56,369,-5,38,-10,128
-3,-64,53,0,0,24,3,346,-5,-58,69,192
2,-58,84,0,-7,-43,47,266,-4,37,-8,272
-3,4,,,0,17,15,207,-7,-57,57,338
8,-32,0,,-4,31,-18,123,-1,28,6,367
1,-82,88,0,-2,-54,72,50,-9,-44,45,
-4,0,42,0,,,,,376,,,
-5,-9,-3,0,,,,,0,13,20,378
-1,-89,73,0,-4,34,-15,0,-8,-25,23,368
-4,57,-10,0,-3,-61,68,0,0,-10,42,363
-5,-65,52,0,-2,35,-9,0,-6,42,-17,301
3,-76,86,0,-5,0,6,0,-4,-61,70,226
-6,62,-39,0,1,-33,54,0,-2,39,-6,154
2,-87,90,0,0,25,0,0,-6,-53,54,78
1,-13,49,0,-7,-47,46,0,-2,22,12,1
-5,9,-5,0,0,-49,63,0,-5,-37,36,0
-1,-77,80,0,-4,27,-15,0,1,-60,72,0
-9,48,-11,33,-1,-54,69,0,-5,38,-14,0
-2,-59,52,101,0,-3,35,0,-2,-58,63,0
-6,25,16,148,-6,-14,8,0,1,-23,43,0
-4,-34,32,218,-2,-62,66,0,-5,5,5,0
-5,1,35,288,-3,40,-10,0,-3,-51,54,0
-9,48,-27,348,-5,-58,60,0,-1,16,8,0
1,-71,73,368,1,-41,70,0,-4,-33,37,0
-8,44,-15,377,-5,31,-19,0,3,-48,63,0
-1,-59,65,374,1,-61,78,63,-5,27,-12,0
-7,36,-2,368,-7,45,-24,122,0,-53,64,0
-4,-54,50,339,0,-69,82,169,0,-11,37,0
-5,28,12,264,-1,-2,40,249,-6,-4,11,0
-8,-38,40,190,-5,-8,4,314,0,-49,59,0
-2,15,25,118,-1,-28,59,357,-5,25,1,0
-9,-27,26,41,-6,15,-13,373,-7,4,6,8
0,-3,38,0,1,-47,74,377,2,-32,50,78
-7,42,-13,0,-5,37,-24,374,-3,15,4,122
-4,-61,69,0,1,-66,82,368,-4,-36,47,176
0,-19,5,,-8,51,-29,317,-2,12,15,260
4,0,,,-1,-71,82,240,-5,-33,38,330
-9,8,-2,0,-5,,,,0,5,20,363
-6,-57,57,0,54,-22,160,,-7,-26,28,376
-2,28,7,0,-3,-68,74,82,,,,
-11,-43,43,0,1,-32,66,13,2,-1,32,382
1,13,21,0,-9,22,-16,0,-4,27,-3,376
-7,36,-13,0,1,-52,77,0,-3,-49,56,374
-2,-57,68,0,-5,28,13,0,-3,24,0,333
1,-8,37,0,-7,-39,38,0,-5,-42,50,250
-10,-4,13,0,-3,7,32,0,-1,18,12,177
0,-25,49,0,-8,46,-22,0,-7,-30,40,98
-2,30,-1,0,-3,-68,75,0,-1,-43,64,25
-8,-43,54,0,-5,44,-15,0,-6,26,-10,0
0,-34,55,0,-9,5,2,0,-2,-50,64,0
-7,14,1,57,0,-33,62,0,-6,30,-4,0
-2,-40,56,111,-7,34,0,0,-7,-3,11,0
-4,16,0,163,-7,-49,49,0,-1,-25,52,0
-7,-24,38,236,1,-45,68,0,-7,8,0,0
-1,0,20,304,-7,30,-13,0,-6,-44,48,0
-6,-24,31,354,-1,-49,72,0,-2,18,13,0
-1,-5,27,369,-1,9,25,0,-8,23,-7,0
-5,-18,21,375,-9,-24,28,19,0,-45,65,0
-1,-8,40,370,1,-5,34,87,-2,6,26,0
-5,-8,7,366,-5,31,-10,130,-8,-21,22,0
-4,-55,61,334,-3,-53,67,198,-1,-5,40,0
-2,32,-7,255,-4,31,-8,277,-6,33,-7,0
-4,-52,58,186,-5,-55,59,338,-6,-51,63,0
-2,30,4,114,0,27,1,367,-5,32,-2,0
-4,-49,45,39,-7,-49,51,374,-9,6,3,0
-3,18,21,0,0,21,9,378,-6,-51,56,66
-3,41,-31,0,-6,27,-14,369,-3,27,8,115
0,-72,86,0,0,-55,71,364,-9,-43,46,168
-5,57,,,-2,33,-18,301,-1,16,19,246
,-29,0,,-3,-57,75,229,-8,-31,29,320
-4,-9,-3,0,-1,39,-17,146,0,-2,35,360
-1,-36,70,0,-5,-60,66,75,-9,-12,13,375
-3,27,-25,0,-1,,,,,,,
-4,-72,51,0,,34,-5,0,2,-23,52,380
-1,31,18,0,-4,8,-5,0,-2,42,-13,372
-6,-33,23,0,0,-42,64,0,-8,-59,60,366
1,-91,87,0,-4,27,-13,0,-2,30,3,327
-5,68,-31,0,-5,-41,39,0,-7,-43,44,246
-1,-83,77,0,1,5,24,0,0,14,24,182
3,-50,77,0,-2,35,-16,0,-7,-25,23,102
-7,45,-31,0,-4,-64,66,0,1,-9,44,38
3,-75,94,0,-2,35,-13,0,-4,46,-19,0
-5,22,19,39,-6,3,3,0,-3,-68,68,0
-4,-30,22,102,1,-34,60,0,-3,38,-3,0
-4,-8,48,150,-1,29,1,0,-5,21,-9,0
-5,0,0,207,-5,-49,45,0,2,-54,67,0
0,-32,64,281,-2,19,16,0,-5,34,-16,0
-9,46,-15,346,-4,37,-22,0,-5,-30,31,0
-2,-63,60,368,1,-61,79,0,2,-10,33,0
-7,32,4,378,0,4,35,0,-6,-3,10,0
-4,-44,43,376,-7,-17,15,17,0,-58,63,0
-4,17,22,374,0,-17,47,88,-4,31,-3,0
-7,-31,25,350,-6,46,-17,136,-7,15,-8,0
-3,2,37,289,-2,-65,70,196,2,-47,64,0
-8,-12,13,204,-4,40,-5,278,-2,19,9,0
1,-14,52,136,-5,-56,55,339,-4,-32,39,0
-7,44,-8,60,-3,25,8,367,-2,3,25,0
-5,-59,62,0,-7,-42,35,377,-7,30,-10,7
-6,36,0,0,-2,9,31,377,1,-52,60,75
-10,19,-8,0,-8,-17,17,373,-4,24,-5,122
2,-45,69,0,-3,-70,76,361,-5,-8,20,173
,,,,-7,6,-5,295,0,-16,41,256
-8,31,-14,0,-3,-64,69,222,-6,-5,12,326
-9,-37,36,0,,,,,-5,-37,46,379
0,6,28,0,-5,42,-2,148,2,-26,48,3
-7,37,-14,0,-7,-51,53,70,80,,,
-4,-61,69,0,-5,24,15,0,2,-26,48,381
-4,40,-9,0,-8,40,-25,0,-7,13,4,375
-10,1,7,0,1,-65,82,0,-5,-32,36,373
2,-32,55,0,-8,49,-18,0,0,4,22,338
-3,30,1,0,-8,-11,11,0,-8,-17,26,252
-8,-43,50,0,0,-22,54,0,0,-8,36,188
0,16,16,0,-7,8,-6,0,-8,-3,15,110
-6,29,-6,0,-4,-63,62,0,-4,-45,57,36
-3,-48,63,0,-5,33,5,0,-4,23,2,0
0,0,27,17,-9,30,-16,0,-6,-40,50,0
-8,-15,26,85,1,-54,72,0,-3,16,15,0
0,-12,35,128,-8,36,-18,0,-7,21,-7,0
-7,-6,20,193,-8,-26,28,0,0,-45,64,0
-5,-41,56,272,-2,-2,37,0,-3,4,26,0
-3,16,0,334,-9,-9,15,0,-7,-21,26,0
-6,-41,54,363,-4,-54,68,0,-3,-50,64,0
1,15,2,375,-5,33,-8,0,-6,30,-7,0
-6,-40,49,374,-4,-50,62,46,-3,-48,59,0
-1,17,8,369,1,-27,55,106,0,-21,51,0
-4,12,-8,363,-9,8,0,144,-8,7,0,0
-3,-43,67,312,2,-34,60,213,-6,-44,52,0
-2,28,-16,225,-7,16,-8,290,-4,22,11,0
-4,-53,76,160,1,-47,66,343,-7,-37,42,0
-3,37,-23,70,0,12,19,369,0,-41,67,0
-2,-63,77,0,-9,-32,31,376,-8,27,-8,0
-1,,,,2,0,30,376,-2,-51,67,64
42,-20,0,,-8,-15,15,369,-1,0,33,112
-2,-5,-3,0,1,-18,48,358,-8,-15,18,163
-2,-30,70,0,-7,1,0,303,0,-13,48,238
-3,21,-22,0,-6,-57,65,230,-8,1,3,304
-3,-64,49,0,0,35,-5,162,0,-34,59,353
-4,28,15,0,-7,-52,54,85,-1,30,0,372
-6,-41,23,0,-2,,,,-,,,
0,-83,82,0,24,11,10,,8,-49,51,378
-5,65,-25,0,-4,30,-21,0,0,20,14,375
-1,-84,71,0,0,-63,76,0,-10,-32,30,372
2,-50,72,0,-3,44,-19,0,1,-2,35,350
-6,43,-31,0,-5,-20,18,0,-7,-11,9,276
3,-77,90,0,1,-18,46,0,1,-21,57,210
-3,20,22,0,-4,4,-1,0,-2,45,-13,128
-6,-22,19,0,-6,-64,60,0,-7,-62,62,55
0,-18,52,0,1,30,0,0,-2,32,3,0
-7,62,-30,76,-5,28,-16,0,-6,-48,43,0
-1,-77,75,121,1,-57,74,0,2,-62,79,0
-9,48,-8,183,-4,39,-23,0,-6,46,-21,0
-1,-57,53,256,-6,-26,20,0,0,-70,71,0
-7,23,15,324,0,-9,42,0,2,-19,45,0
-5,-37,30,362,-3,48,-22,0,-5,4,1,0
-2,3,33,374,-2,-66,75,0,-2,-65,61,0
-8,49,-26,376,-5,44,-9,0,-1,30,2,0
2,-67,77,373,-7,16,-12,42,-8,31,-14,0
-8,45,-15,363,2,-48,70,104,3,-59,72,0
-3,-61,64,305,-7,33,-20,157,-5,40,-22,0
-7,38,-6,224,1,-60,80,223,-5,-24,21,0
-4,-51,56,153,-7,43,-25,307,1,-11,40,0
-4,29,12,79,-2,-70,78,355,-7,1,8,0
-9,-40,40,4,-4,48,-23,374,-1,-59,65,0
-2,12,23,0,-2,-69,74,379,-5,30,-1,0
-8,36,-15,0,-5,48,-12,374,-5,13,-3,41
1,-58,73,0,-5,-64,60,369,2,-43,57,101
,,,,-4,35,2,328,-5,15,-1,309
,,,,-7,-46,46,243,-3,-21,38,328
0,-3,41,0,-3,19,24,173,-1,-39,51,340
-10,-9,12,0,-7,49,-25,93,-1,-39,51,356
1,-24,50,0,-1,-69,,,-5,19,4,374
-3,36,-5,0,,82,25,,,,,
-8,-53,56,0,-7,51,-23,0,,,,
-1,28,9,0,-3,-70,76,0,-7,-16,24,380
-9,26,-9,0,-7,48,-9,0,1,-8,34,373
0,-52,66,0,-8,18,-12,0,-15,-11,13,375
0,9,21,0,0,-49,74,0,2,-21,32,341
-9,-21,28,0,-4,31,5,0,-15,4,3,266
-2,-55,70,0,-8,-45,41,0,-1,-31,52,192
-5,35,-7,0,-1,11,26,0,-8,18,0,120
-10,-2,15,0,-8,46,-23,0,-6,-30,41,45
2,-24,47,13,-1,-64,76,0,-1,5,23,0
-7,6,8,75,-7,41,-15,0,-7,-19,26,0
-7,-43,55,121,-9,0,4,0,0,-7,37,0
-3,17,9,180,0,-28,58,0,-6,29,-4,0
-7,-33,43,255,-4,34,-3,0,-3,-48,60,0
0,4,13,315,-7,-47,55,0,-2,-23,49,0
-7,-28,40,357,-3,22,7,0,-7,6,1,0
0,1,21,369,-9,20,-7,14,-6,-47,52,0
-2,16,-6,375,1,-44,66,81,-3,21,9,0
-3,-42,59,373,-9,23,-8,126,-8,21,-7,0
-2,21,-9,366,-8,-29,34,189,-1,-44,64,0
-4,-50,66,326,1,2,28,259,-8,28,-11,0
-2,30,-11,243,-8,-22,23,327,-2,-49,66,0
-5,-51,66,172,0,-9,39,361,-2,-2,36,0
-2,32,-8,96,-9,-10,9,372,-8,-9,17,0
-5,-54,60,24,-5,-55,61,378,-4,-50,64,0
-1,-3,,,-1,32,-5,369,-6,32,-4,0
6,67,0,,-7,-51,55,364,-5,-50,58,61
-2,19,-19,0,0,23,6,320,-4,27,4,109
0,-51,79,0,-7,-41,44,241,-8,15,-3,157
-3,22,20,0,1,15,20,180,0,-40,67,226
-4,-38,24,0,-8,-31,30,97,-7,26,-15,309
-4,-3,44,0,-2,-5,,,0,-57,71,355
-2,53,-24,0,9,77,26,,-5,36,-16,375
-2,-79,67,0,-2,39,-21,0,-3,-60,72,380
-3,51,-4,0,-2,-67,72,0,-4,41,-15,373
-5,35,-23,0,-2,43,-9,0,,,,
2,-73,83,0,-6,8,-3,0,-5,-61,64,368
-5,60,-35,0,2,-45,64,0,-4,34,-4,326
-7,-25,17,0,0,30,3,0,-5,-51,54,243
1,-16,54,0,-6,-48,39,0,-2,24,14,176
-6,15,-10,0,1,-63,70,0,-6,37,-26,94
-2,-77,76,0,-4,44,-20,0,0,-65,81,30
-7,46,-8,57,-2,-67,73,0,-4,44,-22,0
-3,-57,49,112,2,-19,47,0,0,-71,76,0
-5,20,23,164,-6,4,-6,0,1,-20,56,0
-5,-28,23,243,-3,-64,64,0,-7,11,-8,0
-4,-9,46,312,-1,39,-4,0,-4,-64,57,0
-4,-5,0,357,-7,-52,52,0,0,28,7,0
0,-74,74,372,2,-55,79,0,-6,-44,38,0
-8,47,-11,379,-5,40,-25,20,1,-67,73,0
-2,-58,58,374,1,-67,80,89,-7,46,-21,0
-7,32,6,370,-6,48,-23,138,1,-68,70,0
-5,-46,40,330,-2,-68,78,198,2,-26,53,0
-3,17,23,255,-5,47,-19,285,-7,12,-8,0
-8,-26,28,177,-4,-67,68,344,-3,-60,59,0
-1,1,38,114,-3,41,-8,368,-4,29,3,0
-9,41,-15,32,-7,22,-15,378,-7,32,-16,0
-1,-60,,,1,-50,75,375,4,-57,71,0
66,0,,,-5,37,-23,373,-8,37,-15,17
-6,38,-4,0,0,-65,79,353,2,-59,65,86
-10,3,5,0,-8,50,-26,269,0,-14,34,128
2,-30,61,0,-3,-69,79,199,-6,-4,15,187
-4,32,3,0,-4,52,-17,116,3,-23,45,268
-7,-49,47,0,-5,-66,7,,-,,,
0,19,16,0,1,43,,,8,3,9,328
-8,28,-9,0,-7,44,-6,0,-4,-39,48,366
0,-52,68,0,-9,26,-17,0,-1,10,9,376
1,4,30,0,0,-55,80,0,-5,-30,38,381
-11,-16,19,0,-6,43,-23,0,0,7,21,374
-4,-57,65,0,-6,-38,35,0,-7,-26,31,375
-4,37,-5,0,-4,4,35,0,0,-1,26,337
-8,-51,60,0,-8,-17,13,0,-7,20,-1,254
1,-32,57,0,-4,-72,77,0,-1,-41,55,181
-8,19,-1,0,-4,49,-14,0,-3,25,2,108
0,-42,61,0,-5,-61,66,0,-6,-43,55,32
0,14,16,48,-6,34,0,0,-3,21,3,0
-8,-29,37,103,-9,27,-16,0,-8,7,3,0
0,0,26,148,1,-53,73,0,1,-34,58,0
-4,26,-5,218,-3,17,18,0,-2,18,16,0
-4,-47,60,296,-8,-27,35,0,-7,-32,39,0
-2,21,-4,354,-3,1,30,0,-4,5,23,0
-5,-47,60,369,-8,34,-13,15,-6,26,-11,0
0,20,-4,377,-1,-54,67,85,-3,-51,64,0
-6,-43,55,375,-5,29,-8,129,1,-7,37,0
-1,21,1,373,-3,-48,63,194,-8,-5,14,0
-3,5,-1,354,-4,24,-3,273,-6,-49,60,0
-3,-35,62,282,-7,0,4,328,-5,28,-2,0
-2,19,-11,199,1,-32,56,363,-6,-45,52,0
-3,-44,69,128,-5,10,-4,374,0,-33,61,0
-2,26,-16,43,1,-41,64,381,-6,20,-4,0
-2,-54,73,0,-6,25,-14,373,-3,-41,65,0
-2,32,-21,0,0,-55,71,366,-3,14,20,0
-2,-23,18,0,1,3,27,327,-7,-28,31,64
-,,,,-7,-21,22,241,-1,0,34,109
2,-7,48,0,0,-8,41,184,-9,-15,21,163
-2,-7,-1,0,-6,-8,5,106,-2,-13,44,238
-1,-68,66,0,-3,-6,,,-6,-2,5,310
-3,40,-4,0,2,70,36,,-5,-57,62,357
-4,-61,45,0,-3,37,-9,0,-3,32,-2,
2,-62,76,0,-4,-61,58,0,,374,,
-5,53,-25,0,-2,34,7,0,-8,-49,52,378
0,-81,78,0,-5,32,-20,0,-1,22,9,373
0,-16,50,0,2,-65,75,0,-7,-37,36,368
-5,12,-11,0,0,10,24,0,-1,3,32,339
3,-51,77,0,-6,-24,18,0,-5,41,-23,256
-5,46,-2,0,-3,-75,73,0,-3,-64,80,187
-5,-52,47,0,-3,48,-16,0,-3,45,-20,104
3,-76,90,17,-5,-65,62,0,-3,-65,70,30
-6,60,-37,94,-1,33,1,0,-4,39,-5,0
2,-83,90,130,-5,31,-22,0,-5,-58,53,0
-8,60,-24,205,1,-62,80,0,-3,25,16,0
0,-73,73,276,0,16,21,0,-5,43,-26,0
-9,43,-9,337,-7,-25,24,0,2,-74,79,0
-3,-59,52,366,1,-6,43,0,0,-5,39,0
-5,25,14,377,-7,49,-23,16,-6,-6,4,0
-9,45,-26,375,-2,-70,72,87,-3,-75,69,0
3,-65,81,374,-6,44,-11,136,-4,43,-8,0
-9,44,-24,354,-3,-59,61,197,-3,-56,51,0
1,-64,75,288,-3,32,5,274,4,-63,76,0
-8,45,-12,202,-7,30,-20,339,-7,46,-28,0
-3,-57,66,128,1,-60,75,366,2,-73,79,0
-6,34,-1,53,-6,40,-24,377,1,-6,37,0
-4,-49,50,0,1,-64,78,376,-6,-2,8,0
3,-41,65,0,-6,48,-18,372,0,-68,72,0
-10,25,-9,0,-3,-68,71,355,-7,39,-8,3
1,-4,,,-7,46,-13,277,-7,17,-9,68
9,68,0,,-5,-60,63,205,3,-50,62,114
-2,10,27,0,-3,38,3,135,-7,29,-8,173
-8,-24,23,0,-8,-49,47,,3,-49,63,244
1,-7,40,0,57,,,,-8,24,-5,319
-7,35,-7,0,-2,20,19,0,0,-46,55,358
-5,-54,60,0,-7,44,-25,0,1,-15,3,
3,-22,49,0,0,-68,82,0,2,376,,
-10,9,1,0,-1,0,44,0,-8,-4,16,380
-8,-49,51,0,-9,-8,8,0,2,-19,42,374
-2,23,11,0,-5,-70,74,0,-8,0,9,374
-9,-35,39,0,-5,46,-11,0,-3,-35,43,345
0,-49,67,0,-7,-63,62,0,-4,12,11,265
-5,33,-8,0,-2,34,5,0,-5,-30,40,192
-4,-52,65,0,-8,36,-19,0,-1,11,19,113
1,-8,36,46,0,-61,76,0,-8,-26,36,38
-9,-8,16,99,-2,11,24,0,0,2,24,0
1,-22,44,146,-9,-21,24,0,-8,22,-3,0
-7,5,10,210,0,-10,42,0,-2,-45,60,0
-8,-43,53,288,-5,41,-14,0,-6,26,-2,0
-1,16,6,344,-6,-55,67,0,-8,-8,15,0
-8,-38,46,365,-5,32,-3,0,-1,-21,46,0
2,9,12,377,-8,8,1,40,-8,4,4,0
-8,-29,39,372,0,-35,60,100,-8,-46,54,0
-3,-41,61,368,-8,16,-3,149,-2,23,8,0
-2,20,-10,349,-7,-38,48,219,-7,20,-5,0
0,-2,31,288,-2,12,13,295,-1,-42,63,0
-1,29,-13,205,-6,-35,38,350,-2,9,22,0
-5,-51,69,135,0,5,23,368,-9,-23,28,0
-2,31,-13,49,-8,-25,26,376,-3,-48,66,0
-4,-54,66,0,1,-5,35,375,-3,31,-8,0
-1,30,-8,0,-3,34,-14,368,-6,-48,64,0
-1,4,-4,0,-3,-59,67,348,-5,31,-3,0
-2,-,,,-2,35,-11,267,-9,0,8,46
32,66,0,,-5,-54,63,199,0,-29,55,99
-2,29,2,0,-1,32,-3,120,-2,25,6,142
-1,-51,43,0,-6,-52,,,-7,-42,49,210
-3,15,22,0,,52,50,,-3,18,12,288
-1,39,-24,0,-2,23,12,0,-8,-37,38,348
-2,-70,73,0,-6,-43,33,0,-1,5,26,366
-5,53,-15,0,0,-64,80,0,,,,
-4,5,-6,0,-3,48,-24,0,-9,-20,24,378
1,-48,69,0,0,-74,74,0,1,-10,42,375
-4,41,2,0,1,-19,52,0,-4,40,-16,367
-4,-51,41,0,-4,7,-7,0,-4,-62,67,349
-5,-18,15,0,-5,-72,61,0,-5,36,-8,276
1,-85,91,0,-1,37,0,0,-5,-54,60,206
-1,-22,56,0,-6,-47,42,0,-2,30,7,136
-7,61,-27,72,2,-70,80,0,-7,-45,40,57
-4,14,-14,118,-4,51,-30,0,-2,12,27,0
0,-50,79,174,-2,-74,80,0,-5,45,-29,0
-6,40,-30,256,1,-17,49,0,-1,-74,82,0
3,-71,88,321,-6,8,-5,0,-5,55,-21,0
-6,52,-34,363,-3,-68,72,0,-5,2,-7,0
1,-78,86,374,-5,43,-6,2,2,-44,70,0
-9,56,-26,378,-4,-56,51,72,-4,32,-22,0
1,-71,75,374,2,-58,78,120,-6,-58,43,0
-9,45,-12,364,-6,41,-24,180,1,15,24,0
-3,-58,60,302,1,-64,82,254,-6,56,-27,0
-7,32,5,230,-7,46,-25,329,1,-81,78,0
-7,31,-18,154,-2,-70,76,364,-5,54,-21,0
2,-51,77,86,-4,44,-18,377,-6,11,-11,0
-10,36,-15,0,-3,-63,69,378,4,-49,73,0
,,,,-5,40,-4,374,-7,39,-21,0
1,-57,70,0,-7,-56,52,364,-4,-49,47,0
-8,37,-12,0,-4,29,8,307,-3,13,23,10
-9,-12,16,0,-6,-40,40,221,-3,-23,21,84
0,-15,49,0,-2,15,28,153,0,-16,41,124
-11,2,4,0,-8,47,-23,72,-7,4,8,180
-5,-55,56,0,-1,-68,78,0,0,-56,60,252
-1,27,5,0,-6,50,-21,0,-5,24,1,319
-9,16,-3,0,-3,-,,,-2,-41,44,362
2,-42,64,0,68,73,0,,-1,7,16,376
0,18,19,0,1,-28,65,0,-9,22,-3,380
-11,-31,31,0,-9,20,-13,0,1,-41,56,
1,0,31,0,0,-51,73,0,373,,,
-6,34,-9,0,-3,30,8,0,-7,19,-1,372
-2,-53,66,0,-9,-45,39,0,1,-41,54,338
1,-14,45,0,0,11,28,0,-8,21,1,262
-11,4,8,0,-8,49,-23,0,-2,-38,52,189
-7,-51,58,5,-2,-67,74,0,-5,19,6,117
-2,24,3,72,1,-16,47,0,-7,0,13,50
-8,-43,51,115,-9,5,3,0,1,-23,45,0
0,16,14,173,-5,-60,67,0,-4,16,7,0
-7,21,-5,247,-4,35,0,0,-7,-36,47,0
-2,-47,59,320,-8,21,-8,0,-3,15,15,0
-2,22,-5,363,2,-45,66,0,-7,14,0,0
-4,-48,62,375,-7,27,-10,29,-1,-40,58,0
-1,24,-7,376,-8,-33,41,94,-3,7,22,0
-6,-46,59,374,-2,4,25,135,-8,-25,30,0
0,23,-5,368,-8,-21,27,202,0,-3,31,0
-6,-48,60,315,1,-7,33,277,-4,28,-6,0
-1,25,-2,241,-8,-15,19,340,-4,-47,61,0
-2,8,-1,172,0,-15,43,366,0,-17,44,0
-3,-32,58,99,-7,-5,5,375,-9,4,6,0
-3,14,-5,26,-5,-52,58,378,-6,-42,53,0
-2,-42,65,0,0,28,0,372,-3,22,8,0
-1,12,14,0,-7,-48,51,364,-6,15,0,0
-4,-33,34,,-1,21,7,312,-2,-37,63,0
,0,,,-6,-39,42,226,-8,23,-5,25
-2,5,29,0,1,14,20,171,-8,-30,34,92
0,28,-15,0,-3,34,-21,85,-2,3,29,129
-2,-59,68,0,,,,,-7,-17,24,196
0,36,-12,0,,,,,-2,-9,40,272
-3,-5,-2,0,-2,-59,78,14,-7,-7,10,340
0,-35,64,0,-2,40,-24,0,0,-25,52,366
-2,12,28,0,-2,-69,74,0,-2,30,-4,378
-2,12,28,0,1,-16,56,0,-6,-49,55,377
-4,51,-25,0,-5,7,-8,0,-2,,,
-4,51,-25,0,-5,-69,60,0,,24,6,370
-2,-76,78,0,-2,36,2,0,-8,-41,41,364
-5,57,-19,0,-7,-55,39,0,-2,-60,83,208
-5,15,-9,0,1,-70,78,0,-1,-2,40,193
2,-52,76,26,-4,56,-25,0,-1,-2,40,158
-5,41,-31,102,-2,-78,77,0,-7,-11,6,79
2,-72,90,139,1,-23,51,0,-3,-66,76,7
-4,17,25,213,-6,11,-12,0,-3,43,-13,0
-4,-25,19,288,2,-48,74,0,-3,-65,63,0
-5,-15,49,348,-2,40,-2,0,-5,37,4,0
-5,2,-6,367,-7,-50,48,0,-6,34,-26,0
0,-38,68,377,-2,17,22,0,3,-70,81,0
-6,28,-18,375,-6,49,-31,51,0,10,29,0
2,-56,80,374,2,-74,82,106,-6,-23,13,0
-9,41,-27,348,-7,52,-22,163,0,-82,78,0
1,-63,81,278,-2,-69,73,234,-5,56,-15,0
-7,47,-22,196,-5,42,-13,314,-2,-70,59,0
0,-62,77,126,-4,-61,59,357,5,-60,75,0
-1,-11,49,48,-2,31,3,374,-7,46,-31,0
-9,0,2,,-7,-44,45,378,3,-76,87,0
,0,,,2,-55,75,373,-1,8,31,0
1,-29,59,0,-7,40,-22,369,-7,-13,11,0
-7,33,2,0,0,-64,76,330,4,-26,56,0
-4,-47,52,0,-7,47,-22,240,-7,52,-17,44
1,-40,67,0,-3,-64,75,171,-1,-68,61,105
-9,26,-12,0,-4,46,-12,89,-6,31,4,153
0,-52,67,0,,,,,-4,-40,40,226
0,7,26,0,-6,-61,65,19,-1,3,25,297
-9,-22,25,0,-4,39,-2,0,-7,39,-14,356
-1,-53,66,0,-8,25,-15,0,0,-61,6,
-7,35,-7,0,-8,-37,32,0,4,372,,
-3,-55,59,0,-2,-68,79,0,-7,31,-6,380
3,-25,51,0,-2,-68,79,0,0,-46,54,376
-10,11,1,0,-2,3,35,0,-5,20,8,374
-6,-47,56,0,-10,-15,13,0,-3,-38,43,354
-2,24,10,0,1,-20,53,0,-4,13,14,280
-9,-39,42,0,-3,48,-14,0,-8,18,-2,205
1,-48,66,42,-7,-62,63,0,1,-37,58,134
-6,28,-9,100,-4,34,3,0,-8,21,1,63
-2,-53,67,151,-8,31,-17,0,0,-41,57,0
-4,31,-8,226,0,-56,75,0,-1,-2,28,0
-4,-53,61,300,-2,14,21,0,-8,-17,24,0
0,26,-2,352,-9,-23,30,0,0,-7,38,0
-7,-49,56,366,0,-5,34,0,-5,25,1,0
0,20,1,378,-7,35,-11,44,-5,-47,56,0
-6,12,-1,372,-2,-55,65,103,-2,-21,44,0
0,-38,58,369,-5,28,-4,156,-7,2,6,0
-4,16,-7,349,-4,-46,58,228,-8,-45,53,0
-3,-43,66,279,-4,20,1,297,-1,23,8,0
-2,25,-13,200,-5,-43,51,351,-8,18,-1,0
-3,-48,67,127,0,14,11,368,-3,-41,61,0
-2,27,-11,42,-5,14,-6,375,-6,26,-10,0
-5,-19,22,0,0,-41,62,375,-3,-47,67,0
-1,-13,38,0,-5,24,-12,367,-1,-1,34,0
-4,-7,12,0,-1,-53,69,341,-8,-11,21,0
,,,,-3,32,-16,258,-2,-13,43,0
-3,-49,62,0,-3,-54,72,190,-4,28,-4,43
-1,25,-3,0,-2,36,-16,106,-5,-48,59,102
-4,-50,53,0,-5,-57,70,37,-4,26,5,149
-1,21,7,0,-2,34,-9,0,-6,-42,49,220
-2,18,-15,0,-5,6,-1,,-3,17,10,296
0,-52,70,0,0,0,,,-6,-37,40,355
0,9,32,0,1,-39,71,0,-2,-50,,
-5,-20,11,0,-2,34,5,0,,69,368,
-1,-69,66,0,-5,-51,40,0,-6,-10,11,367
-5,47,-11,0,0,14,25,0,-5,-57,67,362
-3,-64,59,0,-3,46,-24,0,-5,-57,67,364
3,-50,76,0,-1,-77,73,0,0,-23,52,324
-5,44,-25,0,-2,54,-17,0,-4,36,-20,248
1,-73,85,10,-7,10,-4,0,-5,-53,56,181
-4,8,28,84,3,-49,68,0,-3,32,-14,99
-5,-18,12,126,0,36,0,0,-6,-49,40,28
