x Normal 1,y Normal 1,z Normal 1,i Normal 1,, Normal 4, Normal 4, Normal 4, Normal 4
10,-33,44,210,,-6,14,15,0
-5,13,13,151,,8,-41,41,0
6,-37,41,64,,11,-31,43,0
11,-26,43,0,,-6,8,15,0
-5,3,14,0,,4,-33,35,0
12,-37,47,0,,2,-2,24,0
2,2,28,0,,-6,14,14,0
2,-24,25,0,,9,-44,44,0
12,-45,45,0,,6,-16,33,0
-5,16,15,0,,-3,0,20,0
-1,-9,21,0,,8,-29,40,0
9,-26,40,0,,-4,8,20,0
-5,9,15,0,,4,-29,33,0
5,-31,33,0,,8,-39,48,0
-2,0,28,0,,-8,21,8,0
-7,18,12,0,,0,-15,28,0
8,-44,48,0,,1,-12,34,0
1,-12,37,0,,-8,17,12,17
-2,0,18,0,,9,-40,42,84
9,-42,43,0,,-7,12,16,123
,,,,,7,-32,40,184
-8,14,18,6,,-5,6,20,249
9,-34,34,73,,-6,6,14,319
7,-38,46,116,,8,-,,
-7,16,13,175,,33,44,355,
9,-40,45,243,,-6,13,14,368
-7,14,14,313,,8,-32,42,377
8,-36,43,355,,-9,15,18,368
-6,12,18,367,,8,-32,34,365
7,-27,36,376,,7,-36,48,222
3,-26,43,368,,7,-36,48,205
-6,14,12,365,,-5,4,30,188
6,-36,46,328,,-9,24,10,116
-10,23,9,256,,9,-42,45,39
7,-37,45,184,,0,-11,37,0
-10,22,16,109,,-1,-1,15,0
9,-39,38,31,,2,-26,47,0
2,-24,41,0,,-10,23,17,0
-5,11,12,0,,10,-37,35,0
7,-36,49,0,,-8,10,25,0
-7,12,26,0,,-6,22,8,0
7,-25,27,0,,9,-42,47,0
8,-43,48,0,,-3,-3,33,0
-8,24,10,0,,3,-5,18,0
9,-42,44,0,,11,-40,41,0
1,-14,38,0,,-10,19,18,0
-2,5,15,0,,8,-32,36,0
9,-36,37,0,,4,-26,44,0
-8,14,23,0,,-3,13,13,0
-6,15,11,0,,7,-31,42,0
7,-34,45,0,,-5,0,30,0
-6,20,13,0,,5,-17,25,53
5,-16,27,0,,-1,-11,34,109
-2,-,,,,-6,9,20,154
8,33,0,,,12,-31,38,219
-8,15,16,51,,-7,6,20,296
11,-35,38,106,,10,-32,36,351
-6,11,22,156,,-4,6,21,366
11,-32,37,224,,9,-27,37,37
-5,4,20,298,,6,,,
9,-29,36,353,,11,-23,37,373
-2,2,24,365,,-7,3,17,368
-4,4,18,376,,12,-29,40,345
9,-28,39,370,,-8,10,15,276
-7,5,17,367,,12,-33,46,200
11,-31,42,350,,-7,14,10,135
-6,9,15,296,,9,-41,45,53
0,-12,25,220,,-6,13,16,0
4,-12,35,160,,-4,-7,18,0
-3,-10,22,70,,11,-28,44,0
9,-21,41,3,,-3,13,21,0
-3,8,18,0,,5,-36,34,0
7,-35,36,0,,3,0,27,0
0,5,26,0,,-6,15,13,0
-7,9,10,0,,11,-44,44,0
5,-28,29,0,,6,-14,35,0
4,-9,33,0,,-3,-2,20,0
-6,14,15,0,,7,-40,40,0
8,-41,41,0,,-5,12,20,0
-4,13,19,0,,5,-32,34,0
-4,6,16,0,,9,-40,50,0
8,-36,43,0,,-9,23,7,0
-2,1,28,0,,1,-17,28,0
3,-19,24,0,,1,-11,35,0
8,-43,47,0,,0,-6,19,27
-8,24,10,0,,11,-43,41,94
0,-4,18,0,,-7,15,17,133
4,-26,,,,6,-33,40,197
,43,0,,,-4,5,22,266
-4,8,12,36,,-7,9,13,330
9,-37,34,97,,7,-36,44,358
-7,6,26,129,,-9,15,19,368
6,-23,31,198,,-5,,,
9,-42,46,269,,5,22,366,
-8,17,12,333,,7,-31,33,368
8,-40,42,358,,7,-31,33,363
-7,16,17,373,,10,-25,53,315
8,-29,36,376,,-9,17,8,230
-9,9,27,368,,0,-43,37,176
-6,16,9,362,,-14,19,8,99
6,-38,47,316,,7,-45,45,21
-9,24,8,247,,0,-9,37,0
8,-39,46,177,,-11,-11,11,0
-11,23,16,100,,3,-23,45,0
10,-39,37,16,,-9,26,15,0
1,-21,40,0,,10,-40,38,0
-4,8,14,0,,-8,14,23,0
6,-31,48,0,,-7,21,8,0
-8,16,24,0,,9,-43,48,0
7,-30,29,0,,-1,2,32,0
8,-40,46,0,,2,-10,21,0
-8,22,12,0,,9,-42,42,0
4,-16,24,0,,-10,22,15,0
2,-8,37,0,,9,-36,38,0
-3,0,16,0,,4,-24,44,0
9,-38,36,0,,-3,12,15,0
-8,17,20,0,,7,-28,34,0
-5,11,13,0,,-5,3,26,0
8,-30,45,0,,-8,11,16,56
-5,10,27,0,,11,-35,40,111
3,-21,29,0,,-6,12,19,160
-1,,,,,11,-34,39,231
,-4,30,0,,-7,8,17,305
-8,16,16,57,,10,-34,39,355
11,-37,40,110,,-5,7,19,367
-7,14,20,159,,-3,-2,22,
10,-35,36,231,,,376,,
-5,7,19,303,,8,-23,37,370
-1,-1,21,355,,-7,2,18,368
9,-27,39,368,,11,-29,42,342
-4,6,18,376,,-8,8,15,278
9,-28,39,369,,11,-32,46,199
-6,7,16,367,,-6,11,10,136
10,-32,42,344,,-1,-19,27,48
-6,10,12,281,,8,-12,36,0
0,-15,28,205,,-3,-10,18,0
4,-10,31,146,,10,-25,43,0
-2,-14,24,54,,-3,12,21,0
8,-18,39,0,,7,-36,33,0
-3,-4,14,0,,1,1,28,0
7,-38,41,0,,-7,12,13,0
0,9,23,0,,9,-41,43,0
-5,6,9,0,,4,-13,33,0
6,-33,33,0,,-2,-2,19,0
3,-4,31,0,,8,-39,37,0
-6,15,12,0,,-4,10,23,0
9,-43,45,0,,-5,12,12,0
-2,16,18,0,,8,-40,48,0
-3,3,16,0,,-8,23,7,0
7,-34,44,0,,3,-16,25,0
-4,5,25,0,,1,-13,37,0
3,-23,26,0,,-9,21,14,36
7,-42,49,0,,10,-43,42,100
-7,25,8,0,,-8,14,18,142
1,-9,21,0,,8,-32,37,210
2,,,,,-5,3,25,278
-23,43,0,,,-8,12,14,344
-9,20,14,52,,8,-39,43,361
10,-42,38,109,,-7,16,14,374
-6,13,23,154,,,,,
7,-27,31,228,,9,-34,42,373
-3,-5,31,298,,-10,15,19,367
4,-10,21,355,,8,-32,32,354
0,-20,40,366,,-9,12,25,291
-10,11,24,369,,6,-24,29,211
-10,11,24,367,,-5,4,31,154
-4,17,7,367,,-11,24,10,68
7,-25,28,339,,11,-42,42,0
-8,2,32,274,,-11,24,15,0
4,-12,22,197,,11,-43,44,0
-5,-7,39,130,,3,-21,45,0
-11,22,13,48,,-5,9,11,0
10,-39,38,0,,10,-41,37,0
-10,19,18,0,,-8,14,23,0
10,-36,38,0,,6,-28,30,0
-9,16,22,0,,9,-40,47,0
-6,13,9,0,,-10,27,12,0
8,-38,46,0,,10,-43,40,0
-5,6,28,0,,1,-14,38,0
5,-19,25,0,,-2,3,16,0
9,-39,44,0,,10,-36,39,0
-10,23,15,0,,-8,17,21,0
10,-39,37,0,,7,-30,32,0
1,-19,40,0,,7,-33,41,0
-4,8,15,0,,-7,12,16,43
9,-33,33,0,,11,-36,41,103
-7,11,26,0,,-8,14,17,149
6,-24,29,0,,1,-14,26,210
8,,,,,4,-14,32,292
-35,41,0,,,1,-9,25,348
-8,15,16,49,,7,-18,34,365
4,-16,24,106,,-4,-3,20,3
2,-13,33,149,,77,,,
0,-8,23,210,,10,-23,35,373
5,-19,34,286,,-7,3,18,368
-2,-4,23,345,,5,-27,37,353
8,-25,37,364,,0,2,23,303
-3,5,19,377,,3,-24,33,225
6,-25,36,373,,2,-1,24,169
0,0,22,366,,-5,12,8,96
3,-21,33,355,,10,-40,49,19
2,-4,26,307,,-6,13,10,0
-7,8,14,242,,-2,-12,18,0
10,-31,46,170,,9,-22,43,0
-3,9,11,105,,-4,0,12,0
8,-36,46,24,,8,-40,38,0
7,-15,35,0,,0,6,25,0
-2,-9,17,0,,-6,12,11,0
10,-25,46,0,,10,-42,45,0
0,11,19,0,,4,-9,33,0
6,-36,36,0,,-2,-6,20,0
10,-37,47,0,,6,-27,41,0
-6,12,9,0,,-5,12,20,0
9,-41,45,0,,5,-32,34,0
5,-14,37,0,,8,-38,49,0
-3,-1,16,0,,-7,23,7,0
6,-38,36,0,,3,-19,26,0
-3,9,24,0,,0,-11,36,0
-5,14,8,0,,0,-5,16,50
8,-42,51,0,,11,-47,42,108
-2,1,32,0,,-7,17,19,154
1,-16,24,0,,8,-35,39,225
1,,,,,-6,5,25,292
,-16,39,0,,6,-21,27,352
-9,25,9,48,,7,-42,44,365
11,-48,43,108,,-7,20,12,
-8,19,20,150,,,377,,
-8,23,8,324,,8,-37,42,374
6,-16,25,336,,-11,16,19,368
6,-16,25,349,,8,-32,32,348
7,-48,48,363,,-9,12,25,279
-7,24,13,376,,7,-23,28,200
8,-38,41,374,,-7,3,32,142
-9,15,21,367,,-11,22,11,54
-3,17,8,353,,11,-41,41,0
4,-39,50,289,,-10,22,15,0
-7,25,6,220,,11,-41,44,0
7,-40,49,152,,3,-18,45,0
-10,23,12,72,,-4,6,10,0
2,-7,18,3,,10,-40,37,0
-1,-19,41,0,,-7,14,23,0
-1,3,15,0,,7,-28,31,0
9,-36,40,0,,10,-38,47,0
-8,16,20,0,,-10,24,12,0
-3,10,11,0,,11,-41,41,0
7,-36,46,0,,-10,24,16,0
-8,19,11,0,,-2,1,17,0
4,-21,26,0,,4,-22,43,0
-1,-2,33,0,,-8,19,20,0
-9,23,14,0,,7,-32,33,0
9,-39,39,0,,8,-32,40,0
0,-16,40,0,,-7,13,15,66
-4,5,15,0,,11,-36,42,114
6,-26,43,0,,-8,15,18,165
-7,15,23,0,,12,-37,38,240
7,-28,33,,,-7,11,17,316
0,,,,,9,-36,41,358
8,-34,41,0,,7,-19,34,370
-7,13,16,73,,-3,,,
11,-37,41,116,,-2,22,377,
-7,15,19,170,,9,-23,36,369
1,-10,24,242,,-7,2,18,367
4,-18,33,317,,9,-28,41,337
-1,-6,24,361,,-7,7,13,272
8,-22,35,372,,4,-24,35,197
-3,2,20,378,,2,0,24,149
9,-26,36,368,,-1,-23,31,57
-6,3,19,367,,7,-8,32,0
4,-23,34,336,,-5,11,10,0
1,-2,25,274,,10,-42,47,0
3,-18,33,200,,11,-20,43,0
2,-6,24,144,,-4,-1,12,0
-4,6,13,68,,11,-35,47,0
10,-33,44,0,,0,6,24,0
-3,6,12,0,,3,-28,29,0
-2,-12,21,0,,10,-42,47,0
8,-21,43,0,,-6,22,14,0
-4,-3,13,0,,7,-43,41,0
7,-36,38,0,,6,-27,42,0
1,2,26,0,,-5,9,10,0
-6,8,11,0,,6,-36,36,0
10,-38,45,0,,-4,11,25,0
3,-10,35,0,,-8,24,5,0
-3,-4,16,0,,9,-51,52,0
8,-38,37,0,,-9,26,8,17
-5,11,22,0,,1,-9,17,84
6,-31,32,0,,4,-27,45,123
8,-39,51,0,,-3,10,13,183
-8,24,5,0,,8,-42,39,257
2,-21,2,,,-6,10,22,321
5,0,,,,6,-25,31,360
1,-12,39,4,,-3,-7,32,370
-10,26,8,77,,,,,
11,-51,45,123,,1,-3,19,376
-9,24,17,178,,-1,-22,42,369
9,-41,37,257,,-1,9,9,366
-6,9,26,315,,8,-35,36,329
6,-23,27,362,,-10,15,24,253
8,-50,48,369,,6,-24,30,177
-8,29,10,377,,-6,3,32,115
8,-44,43,370,,4,-16,22,34
-10,21,18,365,,11,-42,44,0
7,-33,34,320,,-11,23,14,0
-11,12,25,243,,11,-41,44,0
6,-21,27,169,,-9,22,16,0
-6,-1,34,100,,-2,4,12,0
4,-10,18,20,,5,-31,45,0
10,-42,42,0,,-9,15,22,0
-11,20,15,0,,6,-29,30,0
11,-38,40,0,,9,-37,45,0
-8,18,19,0,,-9,24,11,0
-3,7,12,0,,11,-41,42,0
4,-32,45,0,,-2,-10,38,0
-8,11,24,0,,-2,0,16,0
7,-24,29,0,,4,-22,43,0
10,-35,45,0,,-8,20,20,0
-10,22,15,0,,8,-32,35,0
8,-39,39,0,,7,-32,41,0
-1,-12,36,0,,-8,11,15,69
-2,0,15,0,,11,-37,42,115
4,-21,43,0,,-7,16,18,166
-8,18,21,0,,3,-15,25,236
6,-32,,,,2,-14,31,313
,32,0,,,,,,
6,-32,40,16,,1,-10,25,358
-6,11,17,93,,7,-18,34,369
12,-36,43,127,,-2,-1,23,376
-8,16,18,190,,8,-23,34,368
11,-38,37,272,,-7,1,19,367
-5,11,17,336,,6,-26,36,337
10,-35,40,364,,0,1,22,279
-3,9,18,375,,4,-22,36,205
-3,0,23,375,,1,-1,21,149
8,-24,34,368,,-4,6,12,70
-5,2,21,362,,-1,-16,22,0
9,-27,39,312,,9,-37,44,0
0,-2,23,248,,9,-37,44,0
3,-19,34,175,,8,-17,41,0
3,-6,23,116,,-4,13,15,0
0,-20,32,34,,8,-40,39,0
10,-31,44,0,,1,6,24,0
-4,3,12,0,,-5,7,12,0
8,-34,45,0,,3,-27,25,0
8,-18,40,0,,4,-7,34,0
-2,-6,15,0,,-3,-8,18,0
8,-30,46,0,,8,-40,38,0
0,2,24,0,,-5,14,21,0
-5,4,11,0,,-5,8,10,0
8,-35,45,0,,8,-37,51,0
3,-8,33,0,,-4,9,26,0
-2,-7,18,0,,4,-25,28,0
8,-38,38,0,,11,-50,51,0
-4,12,21,0,,-11,26,8,63
5,-32,33,0,,12,-52,46,115
7,-37,51,0,,-10,27,16,169
-6,22,6,0,,9,-44,39,244
3,-,,,,-7,12,23,310
26,28,0,,,7,-28,30,360
-1,-6,36,22,,8,-48,48,368
1,-10,16,94,,-,,,
11,-53,49,134,,9,29,10,377
-8,28,14,202,,9,-45,46,373
9,-46,40,279,,-10,23,14,367
-7,13,23,336,,8,-39,38,328
6,-29,28,364,,-11,18,22,249
-2,-5,34,375,,7,-27,32,173
1,-2,18,376,,-7,5,31,113
7,-45,45,373,,-11,24,9,31
-10,24,15,358,,11,-43,45,0
8,-38,36,297,,-11,23,13,0
-9,15,24,229,,11,-42,45,0
6,-23,29,153,,2,-16,40,0
-7,0,34,90,,-2,2,15,0
-10,25,9,14,,10,-41,40,0
10,-43,43,0,,-8,17,20,0
-10,22,16,0,,7,-30,33,0
10,-38,40,0,,10,-34,46,0
3,-22,44,0,,-9,23,12,0
-4,6,12,0,,10,-41,42,0
10,-35,34,0,,-2,-7,35,0
-7,11,25,0,,0,-3,17,0
6,-24,29,0,,11,-39,41,0
9,-34,43,0,,-8,22,19,0
-10,20,13,0,,7,-36,36,0
10,-39,40,0,,7,-31,38,9
0,-9,38,0,,-6,11,15,84
-2,-2,17,0,,11,-37,43,122
11,-37,40,0,,-7,17,16,180
-8,20,20,0,,12,-39,40,258
7,,,,,-7,14,16,328
-35,35,0,,,2,-11,28,363
8,-28,38,28,,7,-18,33,37
-6,9,18,96,,4,,,
11,-35,42,130,,-2,-2,21,375
-8,15,17,196,,8,-23,34,368
3,-21,27,271,,-5,1,20,365
2,-10,29,336,,9,-26,40,319
1,-13,29,365,,-4,4,13,123
6,-15,32,376,,-4,4,13,94
-3,-3,25,375,,1,-24,32,68
9,-22,32,368,,1,-24,32,48
-4,1,23,363,,11,-32,46,0
4,-25,38,308,,-5,0,0,0
0,1,21,252,,2,-14,26,0
4,-22,37,177,,0,-23,28,0
3,-3,21,116,,-1,12,16,0
-2,2,17,41,,10,-38,43,0
9,-30,44,0,,-10,1,17,0
-3,3,11,0,,2,-29,27,0
0,-16,27,0,,9,-37,45,0
7,-15,37,0,,-5,17,15,0
-3,7,13,0,,-1,-10,20,0
6,-36,43,0,,5,-23,43,0
7,-27,44,0,,-6,15,20,0
-3,3,10,0,,6,-36,36,0
6,-26,30,0,,-4,12,24,0
3,-5,33,0,,-6,22,5,0
-4,16,14,0,,9,-50,53,0
7,-39,41,0,,-2,-4,34,37
-5,15,17,0,,1,-13,16,101
-3,6,10,0,,3,-22,46,141
6,-33,52,0,,-2,8,10,207
-4,13,21,0,,10,-47,40,285
4,-32,33,0,,-8,15,23,340
8,-48,54,16,,6,-30,29,363
-8,26,2,86,,-3,-3,,
,,,,,33,374,,
11,-54,53,130,,2,-5,19,374
-9,32,9,181,,-2,-21,44,367
10,-53,45,268,,-2,10,7,355
5,-36,49,326,,9,-39,37,292
-4,19,6,362,,-10,18,21,217
7,-48,50,370,,7,-26,30,149
-7,33,7,376,,-8,4,32,80
7,-49,48,368,,5,-16,18,4
-10,29,11,363,,11,-42,43,0
8,-42,42,314,,-10,23,15,0
1,-32,51,244,,11,-40,42,0
-3,24,5,174,,-11,20,16,0
3,-40,54,104,,-3,3,13,0
-8,24,6,33,,6,-27,44,0
6,-15,17,0,,-8,15,24,0
-4,-11,43,0,,7,-29,32,0
2,-2,16,0,,-5,8,30,0
9,-40,41,0,,-11,20,14,0
-10,18,16,0,,11,-40,41,0
11,-35,37,0,,-1,-6,37,0
3,-28,46,0,,-2,-4,18,0
-6,13,12,0,,3,-16,40,0
8,-25,27,0,,-9,22,19,0
-6,6,30,0,,8,-37,36,0
-8,18,14,0,,9,-28,39,27
11,-36,42,0,,-7,9,17,96
-11,21,17,0,,11,-36,42,130
11,-36,39,0,,-9,16,16,194
1,-14,39,0,,12,-40,39,274
-4,1,19,0,,-6,14,16,337
8,-34,34,1,,1,-14,28,364
-6,10,25,70,,6,-15,3,
7,,,,,0,376,,
,-29,31,117,,-3,-4,25,374
-2,4,29,158,,9,-21,32,367
-8,12,18,234,,-5,1,22,358
12,-36,38,309,,8,-27,38,304
-6,11,18,354,,0,3,18,246
10,-37,39,369,,4,-23,38,174
-3,12,18,377,,3,0,20,121
8,-32,38,368,,0,-23,38,38
-3,5,20,366,,9,-31,46,0
-5,0,23,333,,-3,4,10,0
9,-25,37,267,,0,-17,26,0
-5,3,20,204,,8,-14,38,0
7,-26,38,132,,-2,-9,17,0
-5,1,19,66,,7,-39,43,0
0,-21,35,0,,0,8,20,0
5,-10,26,0,,-4,5,9,0
-2,2,14,0,,4,-29,32,0
8,-32,47,0,,3,-2,32,0
7,-14,34,0,,-6,17,13,0
-1,-11,20,0,,8,-41,41,0
8,-25,43,0,,-5,16,16,0
0,4,19,0,,-3,5,9,0
4,-26,33,0,,6,-33,51,0
8,-33,47,0,,-3,14,23,0
-6,14,13,0,,3,-33,32,0
-1,-14,20,0,,9,-49,53,2
4,-19,42,0,,-8,27,3,69
-4,3,10,0,,2,-17,18,120
6,-39,43,0,,2,-18,45,164
-5,17,18,0,,-3,5,12,237
-5,,,,,7,-37,49,306
15,7,0,,,-5,21,6,352
8,-46,54,5,,8,-50,51,366
-4,6,27,72,,-3,3,30,376
4,-24,23,121,,2,-9,20,374
0,-8,40,162,,-3,-18,,
0,-5,15,235,,42,368,,
11,-56,49,309,,0,9,8,355
-8,26,15,352,,9,-43,43,289
7,-42,36,366,,-11,22,18,214
-5,11,27,377,,7,-30,33,144
3,-17,24,372,,-9,5,31,77
-3,-12,38,367,,7,-16,19,1
0,3,11,339,,10,-43,47,0
7,-46,46,264,,-11,24,13,0
-9,25,14,196,,10,-41,43,0
7,-33,37,123,,1,-18,42,0
-8,8,28,56,,-1,3,12,0
7,-18,22,0,,12,-38,37,0
8,-44,50,0,,-8,14,23,0
-9,26,11,0,,8,-27,30,0
5,-5,17,0,,8,-33,44,0
0,-17,42,0,,-10,20,13,0
-10,19,15,0,,11,-38,42,0
11,-37,38,0,,-3,-5,37,0
-8,14,22,0,,0,-5,17,0
-3,11,12,0,,12,-38,41,0
7,-30,44,0,,-8,21,18,0
-8,17,11,0,,9,-36,35,0
6,-19,22,0,,8,-26,40,37
-5,-3,35,0,,-8,7,16,101
-10,21,13,0,,12,-34,41,141
11,-35,41,0,,-8,14,17,209
-8,18,18,,,12,-39,38,289
0,,,,,-6,12,16,344
-2,-5,19,0,,11,-38,40,366
5,-20,36,46,,-4,,,
-3,1,19,105,,,14,17,377
10,-28,40,146,,-3,-5,26,372
-7,8,17,211,,8,-20,31,367
6,-27,29,288,,-5,0,23,349
0,-3,25,341,,10,-25,38,280
3,-19,30,367,,-6,4,19,217
5,-8,30,375,,8,-27,40,149
-5,12,18,375,,3,-1,19,82
7,-32,36,367,,-1,-23,37,0
-4,6,20,361,,5,-8,26,0
7,-26,37,302,,-3,3,13,0
-2,2,22,242,,8,-34,48,0
-5,2,20,173,,7,-12,36,0
8,-25,35,104,,-2,-11,19,0
-4,0,22,32,,9,-25,42,0
10,-27,39,0,,0,8,19,0
4,-12,26,0,,4,-30,33,0
0,-16,30,0,,9,-35,47,0
6,-14,31,0,,-5,16,13,0
-2,2,14,0,,-2,-14,20,0
8,-33,43,0,,5,-19,42,0
7,-22,40,0,,-4,3,9,0
-3,0,12,0,,7,-40,41,0
4,-27,34,0,,-4,18,18,0
2,0,30,0,,-7,19,5,0
-7,12,13,0,,10,-49,54,0
9,-40,46,0,,-3,4,29,56
4,-15,40,0,,3,-22,20,113
-3,-2,13,0,,1,-12,43,157
6,-25,48,0,,-2,0,12,225
-6,20,16,,,10,-56,46,302
0,,,,,-9,25,16,349
6,-41,39,0,,7,-40,35,365
9,-40,51,39,,-3,7,29,375
-7,20,4,99,,1,-13,21,373
10,-51,56,146,,-2,-1,,
-9,31,3,202,,7,41,367,
1,-15,17,283,,0,8,9,353
3,-21,44,336,,8,-45,44,283
-2,8,8,364,,-11,23,18,210
6,-39,49,373,,7,-31,34,137
-7,28,7,376,,-8,5,29,74
5,-24,27,368,,-9,27,5,3
-4,-5,37,363,,9,-45,50,0
0,-2,14,314,,-6,-10,40,0
-1,-23,47,238,,2,-2,16,0
-2,16,7,171,,2,-18,44,0
8,-38,40,98,,-9,20,16,0
-9,13,25,29,,10,-37,38,0
7,-24,24,0,,-8,14,23,0
8,-46,51,0,,-5,13,11,0
-9,29,8,0,,9,-32,44,0
11,-45,47,0,,-5,8,30,0
0,-15,42,0,,4,-17,22,0
0,0,14,0,,9,-39,41,0
9,-40,40,0,,-11,23,13,0
-9,17,19,0,,13,-38,41,0
-4,12,11,0,,2,-14,40,0
7,-30,45,0,,-4,0,18,0
-8,17,11,0,,7,-24,37,10
6,-22,23,0,,-7,11,23,87
-5,0,34,0,,10,-31,33,127
-9,20,13,0,,-2,6,29,178
11,-35,43,0,,5,-24,28,254
-9,19,17,,,1,-8,28,318
,0,,,,-6,11,18,358
-3,-7,21,0,,10,-35,41,369
5,-18,35,46,,-5,13,20,376
-7,11,22,108,,7,-32,36,366
11,-32,36,149,,,,,
-5,8,25,216,,-4,5,19,365
6,-29,31,293,,7,-25,37,320
1,0,25,339,,9,-25,38,254
-4,8,20,365,,-6,4,19,188
11,-32,39,375,,8,-27,37,120
-6,11,18,373,,-4,1,20,50
8,-32,36,366,,11,-29,43,0
-4,7,22,356,,5,-12,27,0
7,-27,38,294,,-1,-15,28,0
-3,3,20,236,,7,-15,35,0
-4,1,21,170,,-2,4,13,0
8,-26,35,98,,7,-33,43,0
-4,1,24,33,,9,-25,43,0
2,-20,35,0,,-4,2,11,0
4,-13,24,0,,3,-26,30,0
-3,1,16,0,,3,-4,32,0
9,-30,43,0,,-6,15,13,0
-2,2,15,0,,9,-41,42,0
0,-12,25,0,,6,-20,44,0
6,-22,38,0,,-6,4,8,0
-1,1,17,0,,7,-40,42,0
5,-25,35,0,,-5,18,18,0
7,-29,45,0,,5,-37,35,0
-6,10,14,0,,11,-46,53,27
1,-17,24,0,,-9,25,2,93
2,-13,39,0,,12,-55,55,137
-2,-4,14,0,,-10,35,6,196
7,-40,47,0,,12,-57,48,283
-5,19,14,,,5,-31,47,336
,0,,,,-6,17,5,364
-5,4,13,0,,8,-47,50,373
7,-35,49,33,,-8,33,6,375
-6,16,4,96,,9,-53,49,
6,-33,32,141,,368,,,
-2,4,32,190,,-10,33,8,361
3,-21,23,271,,-1,4,10,309
0,-15,40,329,,1,-30,49,238
-10,28,9,361,,-4,23,5,171
8,-48,42,373,,5,-43,55,100
-6,21,23,374,,-9,28,4,30
4,-29,29,367,,6,-20,21,0
-5,0,32,362,,-5,-8,39,0
1,-8,16,314,,-10,28,9,0
7,-49,51,241,,11,-45,46,0
-10,31,10,168,,-12,22,14,0
7,-42,42,91,,-5,14,11,0
-9,16,20,24,,-5,14,11,0
8,-28,29,0,,8,-30,32,0
7,-45,54,0,,8,-30,32,0
-8,29,7,0,,-6,8,29,0
4,-12,19,0,,-10,19,11,0
-3,-12,39,0,,10,-39,43,0
3,-2,15,0,,-11,24,13,0
10,-42,42,0,,1,-8,20,0
-9,19,18,0,,2,-11,38,0
-2,10,12,0,,-9,21,16,0
5,-29,45,0,,9,-38,36,3
-7,16,10,0,,-7,13,22,74
8,-23,25,0,,-4,3,18,120
-6,2,32,0,,11,-30,40,168
-9,19,12,0,,-8,10,17,244
10,-34,41,0,,11,-37,38,318
-8,1,,,,-5,11,18,357
6,18,0,,,10,-35,4,
0,-10,22,0,,1,372,,
4,-14,35,65,,-6,13,17,377
-2,-3,21,117,,8,-34,36,367
10,-32,34,161,,-3,7,19,366
-5,8,25,234,,-4,0,24,327
8,-30,32,308,,10,-24,36,255
0,1,25,349,,-5,2,20,190
3,-24,31,367,,7,-28,37,120
10,-32,37,377,,-4,1,21,53
-5,11,19,369,,1,-19,35,0
9,-32,36,367,,4,-13,25,0
-5,8,21,346,,-3,2,15,0
7,-29,37,276,,8,-30,44,0
-3,7,21,219,,7,-16,32,0
-4,2,22,149,,-1,-9,22,0
8,-28,34,77,,7,-24,41,0
-5,1,23,8,,0,1,20,0
3,-23,36,0,,5,-24,32,0
4,-9,23,0,,8,-31,46,0
-3,4,17,0,,-6,12,15,0
9,-32,43,0,,0,-13,21,0
6,-12,28,0,,5,-19,41,0
0,-13,27,0,,-3,2,10,0
6,-20,36,0,,7,-39,42,0
-1,6,14,0,,-4,16,18,0
4,-28,40,0,,-6,13,7,0
7,-27,44,0,,9,-44,53,9
-6,8,11,0,,-4,6,27,73
2,-24,28,0,,4,-26,25,123
2,-6,33,0,,0,-5,40,166
-5,19,8,0,,-9,33,5,237
7,-41,52,0,,11,-56,48,314
3,-15,4,,,-9,28,16,353
1,0,,,,7,-44,36,
-4,-3,15,0,,366,,,
6,-29,47,40,,-4,14,27,377
-5,17,16,103,,2,-19,24,370
7,-39,39,151,,-2,-10,40,366
-4,13,26,213,,0,2,10,339
3,-30,27,293,,8,-48,45,259
-1,-6,36,340,,-9,27,16,195
1,-6,16,365,,6,-35,36,118
7,-49,45,375,,-8,10,28,51
-8,26,17,373,,6,-20,21,0
5,-36,33,367,,10,-48,51,0
-5,7,30,356,,-10,21,15,0
2,-15,21,291,,-1,5,12,0
-4,-11,42,220,,-1,5,12,0
0,6,12,157,,10,-39,38,0
8,-47,45,81,,4,-27,46,0
-9,22,17,12,,-14,11,19,0
9,-34,32,0,,-5,16,13,0
6,-43,55,0,,9,-32,45,0
-8,28,5,0,,-15,14,8,0
5,-18,22,0,,6,-16,23,0
-4,-8,37,0,,-12,-13,27,0
-8,25,9,0,,-5,-13,16,0
9,-45,45,0,,0,-11,35,0
-10,22,15,0,,-9,19,19,0
-2,8,11,0,,10,-37,35,3
4,-27,45,0,,8,-21,36,70
-9,14,24,0,,-6,3,19,120
8,-26,29,0,,11,-29,40,163
6,-33,45,0,,-8,8,18,237
-8,18,11,0,,12,-36,38,314
9,-32,43,0,,-7,11,20,355
-2,-2,33,0,,0,-19,31,
1,-12,23,0,,,369,,
10,-34,35,7,,7,-9,28,377
0,,,,,-4,-8,27,368
-8,10,22,121,,8,-18,31,366
10,-32,35,166,,-6,0,24,340
-6,8,26,240,,4,-28,37,266
9,-30,31,313,,0,4,19,214
-3,2,25,352,,3,-22,37,137
-6,3,22,368,,5,-5,22,77
11,-28,37,376,,-5,3,20,4
-6,8,22,368,,10,-31,40,0
10,-31,35,366,,6,-13,26,0
-5,7,23,341,,-1,-13,32,0
